loan_id,customer_id,account_id,loan_product,principal_amount,interest_rate_annual_pct,tenure_months,issue_date,due_date,loan_status
LOAN001486,CUST001815,ACC001815,salary_advance,1878055,14,11,2023-08-23,2024-07-18,active
LOAN001487,CUST001816,ACC001816,salary_advance,2232336,16,9,2023-06-02,2024-02-27,active
LOAN001488,CUST001817,ACC001817,salary_advance,782259,21,15,2025-10-19,2027-01-12,active
LOAN001489,CUST001818,ACC001818,micro_loan,594406,24,5,2023-02-13,2023-07-13,active
LOAN001490,CUST001819,ACC001819,salary_advance,2108324,21,13,2024-02-08,2025-03-04,active
LOAN001491,CUST001821,ACC001821,salary_advance,1962904,24,4,2025-10-10,2026-02-07,active
LOAN001492,CUST001822,ACC001822,salary_advance,2106065,12,3,2025-09-21,2025-12-20,active
LOAN001493,CUST001823,ACC001823,salary_advance,610938,24,15,2025-05-01,2026-07-25,active
LOAN001494,CUST001824,ACC001824,consumer,1138281,19,5,2025-09-26,2026-02-23,active
LOAN001495,CUST001825,ACC001825,micro_loan,466369,22,18,2025-10-22,2027-04-15,active
LOAN001496,CUST001827,ACC001827,micro_loan,2211579,14,6,2024-04-10,2024-10-07,active
LOAN001497,CUST001828,ACC001828,salary_advance,1528529,22,17,2024-08-30,2026-01-22,active
LOAN001498,CUST001829,ACC001829,micro_loan,1849154,13,11,2023-06-28,2024-05-23,active
LOAN001499,CUST001831,ACC001831,salary_advance,1420053,19,8,2025-11-13,2026-07-11,active
LOAN001500,CUST001832,ACC001832,micro_loan,606511,22,6,2025-06-27,2025-12-24,active
LOAN001501,CUST001833,ACC001833,salary_advance,1520649,12,12,2024-01-19,2025-01-13,active
LOAN001502,CUST001835,ACC001835,micro_loan,2500000,25,4,2025-02-06,2025-06-06,active
LOAN001503,CUST001836,ACC001836,micro_loan,2500000,22,5,2023-05-28,2023-10-25,active
LOAN001504,CUST001838,ACC001838,consumer,1183270,16,16,2024-01-28,2025-05-22,active
LOAN001505,CUST001840,ACC001840,micro_loan,1712451,12,9,2025-10-27,2026-07-24,active
LOAN001506,CUST001841,ACC001841,micro_loan,2155731,23,15,2025-10-01,2026-12-25,active
LOAN001507,CUST001842,ACC001842,micro_loan,2271397,23,4,2025-06-13,2025-10-11,active
LOAN001508,CUST001843,ACC001843,micro_loan,638022,22,6,2026-02-28,2026-08-27,active
LOAN001509,CUST001844,ACC001844,micro_loan,2500000,19,15,2024-01-12,2025-04-06,active
LOAN001510,CUST001848,ACC001848,micro_loan,2083837,19,15,2026-03-20,2027-06-13,active
LOAN001511,CUST001849,ACC001849,salary_advance,2431413,25,10,2023-12-12,2024-10-07,active
LOAN001512,CUST001850,ACC001850,micro_loan,2500000,22,6,2023-01-13,2023-07-12,active
LOAN001513,CUST001852,ACC001852,salary_advance,2061616,21,17,2023-04-06,2024-08-28,active
LOAN001514,CUST001853,ACC001853,consumer,340759,15,16,2024-10-16,2026-02-08,active
LOAN001515,CUST001854,ACC001854,micro_loan,2084620,25,7,2023-06-16,2024-01-12,active
LOAN001516,CUST001856,ACC001856,consumer,1789887,19,5,2026-02-08,2026-07-08,active
LOAN001517,CUST001858,ACC001858,consumer,1881945,24,7,2024-02-23,2024-09-20,active
LOAN001518,CUST001859,ACC001859,salary_advance,2086446,18,16,2024-12-01,2026-03-26,active
LOAN001519,CUST001860,ACC001860,salary_advance,1480335,15,6,2024-04-22,2024-10-19,active
LOAN001520,CUST001861,ACC001861,salary_advance,2500000,21,5,2023-01-08,2023-06-07,active
LOAN001521,CUST001862,ACC001862,micro_loan,2134551,15,12,2024-03-16,2025-03-11,active
LOAN001522,CUST001863,ACC001863,micro_loan,1566655,13,9,2024-03-04,2024-11-29,active
LOAN001523,CUST001864,ACC001864,salary_advance,2025782,19,6,2023-07-19,2024-01-15,active
LOAN001524,CUST001865,ACC001865,micro_loan,1938251,15,17,2026-01-17,2027-06-11,active
LOAN001525,CUST001866,ACC001866,micro_loan,1466575,20,7,2024-05-21,2024-12-17,active
LOAN001526,CUST001867,ACC001867,salary_advance,803994,15,15,2024-09-19,2025-12-13,active
LOAN001527,CUST001868,ACC001868,salary_advance,481771,25,17,2023-10-22,2025-03-15,active
LOAN001528,CUST001869,ACC001869,micro_loan,2499077,24,3,2024-04-07,2024-07-06,active
LOAN001529,CUST001870,ACC001870,salary_advance,2500000,24,5,2023-09-25,2024-02-22,active
LOAN001530,CUST001871,ACC001871,micro_loan,432322,16,12,2024-02-09,2025-02-03,active
LOAN001531,CUST001873,ACC001873,consumer,1141588,17,8,2024-01-01,2024-08-28,active
LOAN001532,CUST001874,ACC001874,micro_loan,2483602,20,4,2024-09-10,2025-01-08,active
LOAN001533,CUST001875,ACC001875,micro_loan,2451436,16,13,2024-01-02,2025-01-26,active
LOAN001534,CUST001876,ACC001876,micro_loan,1577662,21,18,2023-11-29,2025-05-22,active
LOAN001535,CUST001877,ACC001877,salary_advance,758145,21,9,2026-03-05,2026-11-30,active
LOAN001536,CUST001878,ACC001878,micro_loan,2500000,18,18,2025-01-20,2026-07-14,active
LOAN001537,CUST001880,ACC001880,micro_loan,1960751,16,13,2023-05-15,2024-06-08,active
LOAN001538,CUST001881,ACC001881,salary_advance,1905028,13,12,2023-10-12,2024-10-06,active
LOAN001539,CUST001882,ACC001882,consumer,1789255,21,13,2024-03-22,2025-04-16,active
LOAN001540,CUST001883,ACC001883,micro_loan,1248562,16,15,2023-12-02,2025-02-24,active
LOAN001541,CUST001884,ACC001884,consumer,750662,16,7,2023-10-06,2024-05-03,active
LOAN001542,CUST001885,ACC001885,consumer,2049662,20,18,2025-10-24,2027-04-17,active
LOAN001543,CUST001886,ACC001886,consumer,1871112,14,4,2025-02-06,2025-06-06,active
LOAN001544,CUST001887,ACC001887,consumer,1296732,12,4,2022-12-19,2023-04-18,active
LOAN001545,CUST001888,ACC001888,salary_advance,1755734,13,10,2025-10-21,2026-08-17,active
LOAN001546,CUST001889,ACC001889,salary_advance,1065479,13,15,2023-06-21,2024-09-13,active
LOAN001547,CUST001890,ACC001890,consumer,1203992,13,5,2023-03-28,2023-08-25,active
LOAN001548,CUST001892,ACC001892,micro_loan,1734227,22,9,2025-01-29,2025-10-26,active
LOAN001549,CUST001893,ACC001893,micro_loan,1740347,16,5,2024-03-09,2024-08-06,active
LOAN001550,CUST001897,ACC001897,consumer,2406967,24,8,2024-11-22,2025-07-20,active
LOAN001551,CUST001899,ACC001899,salary_advance,1321893,18,7,2025-12-02,2026-06-30,active
LOAN001552,CUST001900,ACC001900,salary_advance,2051258,23,16,2024-11-13,2026-03-08,active
LOAN001553,CUST001901,ACC001901,consumer,769730,25,4,2023-05-25,2023-09-22,active
LOAN001554,CUST001903,ACC001903,micro_loan,1489286,25,14,2024-04-22,2025-06-16,active
LOAN001555,CUST001904,ACC001904,consumer,1395796,12,15,2026-01-08,2027-04-03,active
LOAN001556,CUST001905,ACC001905,micro_loan,1437968,14,6,2023-02-27,2023-08-26,active
LOAN001557,CUST001906,ACC001906,consumer,812131,15,14,2024-10-17,2025-12-11,active
LOAN001558,CUST001907,ACC001907,consumer,900828,13,18,2023-09-14,2025-03-07,active
LOAN001559,CUST001908,ACC001908,micro_loan,1172979,20,13,2024-04-13,2025-05-08,active
LOAN001560,CUST001909,ACC001909,salary_advance,624237,22,9,2025-12-01,2026-08-28,active
LOAN001561,CUST001910,ACC001910,consumer,1569943,13,13,2025-05-23,2026-06-17,active
LOAN001562,CUST001911,ACC001911,salary_advance,574216,16,4,2023-08-20,2023-12-18,active
LOAN001563,CUST001912,ACC001912,salary_advance,2027871,22,11,2025-07-15,2026-06-10,active
LOAN001564,CUST001915,ACC001915,salary_advance,448985,19,17,2023-03-05,2024-07-27,active
LOAN001565,CUST001916,ACC001916,salary_advance,1149517,21,16,2024-03-07,2025-06-30,active
LOAN001566,CUST001918,ACC001918,micro_loan,2392404,17,8,2024-03-20,2024-11-15,active
LOAN001567,CUST001919,ACC001919,consumer,1338818,24,5,2023-10-30,2024-03-28,active
LOAN001568,CUST001922,ACC001922,salary_advance,1197813,17,13,2023-12-10,2025-01-03,active
LOAN001569,CUST001923,ACC001923,salary_advance,1313292,20,12,2025-02-17,2026-02-12,active
LOAN001570,CUST001924,ACC001924,micro_loan,2500000,16,7,2023-10-20,2024-05-17,active
LOAN001571,CUST001925,ACC001925,salary_advance,2194877,19,16,2023-04-13,2024-08-05,active
LOAN001572,CUST001926,ACC001926,micro_loan,749332,22,18,2024-08-24,2026-02-15,active
LOAN001573,CUST001927,ACC001927,salary_advance,2259399,12,11,2023-05-10,2024-04-04,active
LOAN001574,CUST001928,ACC001928,salary_advance,2432786,13,7,2024-01-14,2024-08-11,active
LOAN001575,CUST001929,ACC001929,micro_loan,1955923,12,14,2025-04-05,2026-05-30,active
LOAN001576,CUST001930,ACC001930,micro_loan,2137594,24,10,2025-01-04,2025-10-31,active
LOAN001577,CUST001932,ACC001932,salary_advance,1236377,24,8,2025-03-26,2025-11-21,active
LOAN001578,CUST001933,ACC001933,micro_loan,2258726,25,13,2025-12-02,2026-12-27,active
LOAN001579,CUST001934,ACC001934,micro_loan,2115237,25,8,2024-11-05,2025-07-03,active
LOAN001580,CUST001936,ACC001936,salary_advance,1791564,21,16,2025-01-16,2026-05-11,active
LOAN001581,CUST001937,ACC001937,salary_advance,948760,15,14,2024-01-26,2025-03-21,active
LOAN001582,CUST001939,ACC001939,salary_advance,892053,21,11,2025-01-26,2025-12-22,active
LOAN001583,CUST001941,ACC001941,micro_loan,1982570,23,15,2024-11-25,2026-02-18,active
LOAN001584,CUST001943,ACC001943,consumer,1350037,22,5,2024-09-01,2025-01-29,active
LOAN001585,CUST001944,ACC001944,micro_loan,1649110,25,12,2025-04-13,2026-04-08,active
LOAN001586,CUST001945,ACC001945,micro_loan,2109813,15,3,2022-12-19,2023-03-19,active
LOAN001587,CUST001946,ACC001946,consumer,1383023,17,17,2024-03-28,2025-08-20,active
LOAN001588,CUST001949,ACC001949,micro_loan,2403658,14,15,2025-09-06,2026-11-30,active
LOAN001589,CUST001950,ACC001950,consumer,2094255,12,7,2023-06-14,2024-01-10,active
LOAN001590,CUST001951,ACC001951,micro_loan,1911299,23,11,2024-09-29,2025-08-25,active
LOAN001591,CUST001953,ACC001953,salary_advance,989130,12,18,2023-04-17,2024-10-08,active
LOAN001592,CUST001954,ACC001954,salary_advance,2105263,25,10,2023-04-06,2024-01-31,active
LOAN001593,CUST001955,ACC001955,consumer,1441574,17,9,2023-08-04,2024-04-30,active
LOAN001594,CUST001960,ACC001960,consumer,2027537,25,3,2023-10-04,2024-01-02,active
LOAN001595,CUST001961,ACC001961,consumer,1423260,21,3,2024-08-07,2024-11-05,active
LOAN001596,CUST001962,ACC001962,salary_advance,1040035,17,15,2023-05-28,2024-08-20,active
LOAN001597,CUST001963,ACC001963,consumer,983636,12,18,2025-08-03,2027-01-25,active
LOAN001598,CUST001964,ACC001964,micro_loan,296581,17,6,2025-09-29,2026-03-28,active
LOAN001599,CUST001965,ACC001965,micro_loan,2270163,18,18,2023-01-09,2024-07-02,active
LOAN001600,CUST001967,ACC001967,micro_loan,321062,24,7,2023-07-13,2024-02-08,active
LOAN001601,CUST001968,ACC001968,micro_loan,2039475,23,3,2024-04-09,2024-07-08,active
LOAN001602,CUST001970,ACC001970,salary_advance,1449407,12,12,2025-09-14,2026-09-09,active
LOAN001603,CUST001972,ACC001972,consumer,1276323,16,9,2024-03-14,2024-12-09,active
LOAN001604,CUST001973,ACC001973,consumer,1169757,23,8,2024-02-07,2024-10-04,active
LOAN001605,CUST001974,ACC001974,micro_loan,2500000,12,6,2023-01-14,2023-07-13,active
LOAN001606,CUST001975,ACC001975,micro_loan,2059221,12,3,2025-09-18,2025-12-17,active
LOAN001607,CUST001977,ACC001977,salary_advance,2500000,24,4,2025-12-05,2026-04-04,active
LOAN001608,CUST001979,ACC001979,salary_advance,2155612,24,8,2026-02-10,2026-10-08,active
LOAN001609,CUST001980,ACC001980,micro_loan,544397,12,17,2023-07-01,2024-11-22,active
LOAN001610,CUST001981,ACC001981,salary_advance,1885713,24,4,2024-10-22,2025-02-19,active
LOAN001611,CUST001982,ACC001982,consumer,2500000,18,17,2023-10-27,2025-03-20,active
LOAN001612,CUST001983,ACC001983,salary_advance,2403556,25,13,2025-07-12,2026-08-06,active
LOAN001613,CUST001984,ACC001984,consumer,741711,21,3,2025-09-30,2025-12-29,active
LOAN001614,CUST001985,ACC001985,micro_loan,2411745,13,10,2025-05-20,2026-03-16,active
LOAN001615,CUST001986,ACC001986,micro_loan,1845755,14,17,2023-06-02,2024-10-24,active
LOAN001616,CUST001987,ACC001987,consumer,1926824,14,14,2026-03-02,2027-04-26,active
LOAN001617,CUST001991,ACC001991,salary_advance,997313,22,15,2024-08-21,2025-11-14,active
LOAN001618,CUST001993,ACC001993,consumer,1116261,18,5,2023-05-17,2023-10-14,active
LOAN001619,CUST001994,ACC001994,consumer,752540,13,17,2024-05-24,2025-10-16,active
LOAN001620,CUST001995,ACC001995,consumer,560317,24,4,2026-03-21,2026-07-19,active
LOAN001621,CUST001996,ACC001996,micro_loan,631751,19,14,2025-08-24,2026-10-18,active
LOAN001622,CUST001997,ACC001997,consumer,2242775,12,9,2026-03-04,2026-11-29,active
LOAN001623,CUST001998,ACC001998,salary_advance,1649059,17,15,2022-12-21,2024-03-15,active
LOAN001624,CUST001999,ACC001999,micro_loan,465395,21,7,2025-06-07,2026-01-03,active
LOAN001625,CUST002001,ACC002001,salary_advance,1452359,19,15,2024-08-10,2025-11-03,active
LOAN001626,CUST002002,ACC002002,salary_advance,943492,19,18,2024-01-19,2025-07-12,active
LOAN001627,CUST002003,ACC002003,salary_advance,1349454,12,17,2024-05-17,2025-10-09,active
LOAN001628,CUST002004,ACC002004,salary_advance,1251660,25,6,2024-07-17,2025-01-13,active
LOAN001629,CUST002005,ACC002005,consumer,628442,16,11,2025-10-07,2026-09-02,active
LOAN001630,CUST002006,ACC002006,salary_advance,2274062,23,15,2024-05-22,2025-08-15,active
LOAN001631,CUST002007,ACC002007,consumer,719497,12,13,2025-04-07,2026-05-02,active
LOAN001632,CUST002008,ACC002008,micro_loan,461541,18,12,2025-04-04,2026-03-30,active
LOAN001633,CUST002009,ACC002009,micro_loan,1407240,23,18,2024-05-13,2025-11-04,active
LOAN001634,CUST002010,ACC002010,salary_advance,1783525,15,5,2023-02-11,2023-07-11,active
LOAN001635,CUST002011,ACC002011,consumer,1080481,23,11,2023-08-21,2024-07-16,active
LOAN001636,CUST002012,ACC002012,consumer,1505481,16,16,2023-08-18,2024-12-10,active
LOAN001637,CUST002013,ACC002013,consumer,1951895,22,5,2023-08-18,2024-01-15,active
LOAN001638,CUST002014,ACC002014,consumer,1039703,19,14,2024-09-07,2025-11-01,active
LOAN001639,CUST002016,ACC002016,consumer,638018,12,17,2024-04-16,2025-09-08,active
LOAN001640,CUST002017,ACC002017,consumer,1675134,18,7,2023-05-12,2023-12-08,active
LOAN001641,CUST002020,ACC002020,micro_loan,1645130,17,4,2026-03-09,2026-07-07,active
LOAN001642,CUST002022,ACC002022,micro_loan,1490855,25,6,2026-02-11,2026-08-10,active
LOAN001643,CUST002023,ACC002023,salary_advance,1926089,18,12,2023-08-03,2024-07-28,active
LOAN001644,CUST002024,ACC002024,micro_loan,2187511,17,5,2024-06-27,2024-11-24,active
LOAN001645,CUST002025,ACC002025,salary_advance,1935107,14,8,2025-08-27,2026-04-24,active
LOAN001646,CUST002026,ACC002026,consumer,2064750,24,6,2026-03-18,2026-09-14,active
LOAN001647,CUST002027,ACC002027,consumer,2500000,23,8,2025-08-12,2026-04-09,active
LOAN001648,CUST002028,ACC002028,salary_advance,2500000,14,6,2024-05-04,2024-10-31,active
LOAN001649,CUST002029,ACC002029,micro_loan,1939236,22,5,2026-01-18,2026-06-17,active
LOAN001650,CUST002030,ACC002030,consumer,2500000,23,17,2023-03-08,2024-07-30,active
LOAN001651,CUST002033,ACC002033,consumer,1499348,23,6,2024-12-18,2025-06-16,active
LOAN001652,CUST002034,ACC002034,salary_advance,1351100,13,14,2025-11-19,2027-01-13,active
LOAN001653,CUST002035,ACC002035,consumer,259377,18,8,2023-10-04,2024-05-31,active
LOAN001654,CUST002036,ACC002036,consumer,1018277,18,15,2024-08-25,2025-11-18,active
LOAN001655,CUST002037,ACC002037,micro_loan,1564253,25,5,2025-12-31,2026-05-30,active
LOAN001656,CUST002038,ACC002038,salary_advance,2430701,24,16,2023-05-15,2024-09-06,active
LOAN001657,CUST002040,ACC002040,micro_loan,540361,15,9,2023-11-16,2024-08-12,active
LOAN001658,CUST002041,ACC002041,salary_advance,1270336,19,18,2023-06-30,2024-12-21,active
LOAN001659,CUST002042,ACC002042,consumer,1610675,22,8,2025-12-14,2026-08-11,active
LOAN001660,CUST002043,ACC002043,consumer,1412852,25,14,2023-05-30,2024-07-23,active
LOAN001661,CUST002044,ACC002044,consumer,1749389,21,16,2024-02-03,2025-05-28,active
LOAN001662,CUST002045,ACC002045,micro_loan,462318,24,12,2025-03-29,2026-03-24,active
LOAN001663,CUST002046,ACC002046,micro_loan,2500000,19,11,2024-11-11,2025-10-07,active
LOAN001664,CUST002047,ACC002047,micro_loan,523088,21,13,2025-05-28,2026-06-22,active
LOAN001665,CUST002048,ACC002048,salary_advance,1868276,19,17,2025-03-05,2026-07-28,active
LOAN001666,CUST002049,ACC002049,salary_advance,369683,21,13,2023-11-16,2024-12-10,active
LOAN001667,CUST002050,ACC002050,salary_advance,1456588,25,10,2025-12-01,2026-09-27,active
LOAN001668,CUST002051,ACC002051,salary_advance,826329,24,7,2025-05-26,2025-12-22,active
LOAN001669,CUST002052,ACC002052,micro_loan,1219867,24,6,2024-04-24,2024-10-21,active
LOAN001670,CUST002053,ACC002053,salary_advance,1484950,25,17,2025-11-22,2027-04-16,active
LOAN001671,CUST002054,ACC002054,salary_advance,1097405,15,9,2024-01-31,2024-10-27,active
LOAN001672,CUST002055,ACC002055,consumer,1054171,24,8,2023-11-10,2024-07-07,active
LOAN001673,CUST002056,ACC002056,micro_loan,1535074,25,11,2023-07-02,2024-05-27,active
LOAN001674,CUST002057,ACC002057,micro_loan,1830742,16,16,2025-11-02,2027-02-25,active
LOAN001675,CUST002058,ACC002058,consumer,1532109,20,18,2023-11-14,2025-05-07,active
LOAN001676,CUST002059,ACC002059,salary_advance,924496,24,5,2025-03-17,2025-08-14,active
LOAN001677,CUST002060,ACC002060,consumer,2226733,17,14,2024-11-06,2025-12-31,active
LOAN001678,CUST002061,ACC002061,consumer,1253126,18,7,2025-03-17,2025-10-13,active
LOAN001679,CUST002062,ACC002062,consumer,2500000,14,15,2025-05-13,2026-08-06,active
LOAN001680,CUST002063,ACC002063,micro_loan,2136841,18,7,2025-05-30,2025-12-26,active
LOAN001681,CUST002064,ACC002064,salary_advance,2500000,13,13,2023-01-01,2024-01-26,active
LOAN001682,CUST002067,ACC002067,consumer,1768806,17,18,2023-06-20,2024-12-11,active
LOAN001683,CUST002068,ACC002068,micro_loan,1881919,23,7,2024-06-11,2025-01-07,active
LOAN001684,CUST002070,ACC002070,micro_loan,675023,21,14,2024-12-15,2026-02-08,active
LOAN001685,CUST002072,ACC002072,salary_advance,2220482,18,14,2023-07-03,2024-08-26,active
LOAN001686,CUST002075,ACC002075,consumer,2086461,13,12,2023-10-01,2024-09-25,active
LOAN001687,CUST002076,ACC002076,micro_loan,1087899,20,5,2025-07-10,2025-12-07,active
LOAN001688,CUST002077,ACC002077,micro_loan,2258016,20,9,2024-01-13,2024-10-09,active
LOAN001689,CUST002078,ACC002078,micro_loan,312843,25,9,2024-01-03,2024-09-29,active
LOAN001690,CUST002079,ACC002079,salary_advance,1521270,14,15,2025-11-29,2027-02-22,active
LOAN001691,CUST002080,ACC002080,salary_advance,1785096,18,3,2023-06-13,2023-09-11,active
LOAN001692,CUST002081,ACC002081,salary_advance,891614,16,3,2025-02-12,2025-05-13,active
LOAN001693,CUST002082,ACC002082,micro_loan,1765333,13,14,2025-10-18,2026-12-12,active
LOAN001694,CUST002083,ACC002083,consumer,1864344,15,8,2024-07-18,2025-03-15,active
LOAN001695,CUST002084,ACC002084,micro_loan,435180,24,15,2024-12-13,2026-03-08,active
LOAN001696,CUST002085,ACC002085,micro_loan,538148,13,14,2026-01-26,2027-03-22,active
LOAN001697,CUST002086,ACC002086,salary_advance,1953541,15,13,2025-05-29,2026-06-23,active
LOAN001698,CUST002087,ACC002087,consumer,2451375,17,11,2024-06-06,2025-05-02,active
LOAN001699,CUST002088,ACC002088,consumer,1034176,19,11,2025-03-05,2026-01-29,active
LOAN001700,CUST002089,ACC002089,salary_advance,767946,15,18,2024-10-29,2026-04-22,active
LOAN001701,CUST002091,ACC002091,salary_advance,1256363,23,6,2025-07-18,2026-01-14,active
LOAN001702,CUST002093,ACC002093,salary_advance,1138784,13,16,2025-11-09,2027-03-04,active
LOAN001703,CUST002095,ACC002095,salary_advance,936970,13,3,2025-01-16,2025-04-16,active
LOAN001704,CUST002096,ACC002096,salary_advance,2500000,20,10,2024-09-20,2025-07-17,active
LOAN001705,CUST002097,ACC002097,salary_advance,2104647,12,18,2023-05-18,2024-11-08,active
LOAN001706,CUST002098,ACC002098,micro_loan,1235839,17,17,2025-05-19,2026-10-11,active
LOAN001707,CUST002102,ACC002102,micro_loan,1718901,12,3,2024-07-04,2024-10-02,active
LOAN001708,CUST002104,ACC002104,consumer,2315409,21,16,2024-12-29,2026-04-23,active
LOAN001709,CUST002105,ACC002105,micro_loan,323360,21,11,2023-01-03,2023-11-29,active
LOAN001710,CUST002106,ACC002106,salary_advance,529972,24,5,2026-02-06,2026-07-06,active
LOAN001711,CUST002107,ACC002107,micro_loan,1888551,12,10,2024-11-08,2025-09-04,active
LOAN001712,CUST002108,ACC002108,micro_loan,622193,16,4,2025-07-13,2025-11-10,active
LOAN001713,CUST002109,ACC002109,micro_loan,1363116,16,13,2024-01-14,2025-02-07,active
LOAN001714,CUST002110,ACC002110,salary_advance,2500000,13,7,2022-12-25,2023-07-23,active
LOAN001715,CUST002111,ACC002111,micro_loan,2457621,17,14,2024-02-14,2025-04-09,active
LOAN001716,CUST002112,ACC002112,micro_loan,2219371,25,17,2025-09-28,2027-02-20,active
LOAN001717,CUST002114,ACC002114,micro_loan,2070379,23,12,2023-06-07,2024-06-01,active
LOAN001718,CUST002115,ACC002115,consumer,1781806,23,13,2023-02-02,2024-02-27,active
