account_id,customer_id,account_type,currency,opened_at,status,current_balance,available_balance
ACC002167,CUST002167,checking,UGX,2026-02-03,open,1963784,1788464
ACC002168,CUST002168,checking,UGX,2023-11-08,open,3128079,3128079
ACC002169,CUST002169,savings,UGX,2024-02-01,open,1047776,800466
ACC002170,CUST002170,checking,UGX,2025-06-28,open,1035451,867466
ACC002171,CUST002171,merchant,UGX,2023-05-27,open,1862617,1694632
ACC002172,CUST002172,savings,UGX,2024-05-14,open,788562,545917
ACC002173,CUST002173,merchant,UGX,2026-03-19,open,1437626,1152731
ACC002174,CUST002174,savings,UGX,2025-06-30,frozen,2757147,2738482
ACC002175,CUST002175,savings,UGX,2024-10-10,frozen,2195341,2180926
ACC002176,CUST002176,merchant,UGX,2024-05-06,open,818894,674744
ACC002177,CUST002177,savings,UGX,2024-05-07,open,1984752,1984752
ACC002178,CUST002178,wallet,UGX,2023-03-30,open,998090,839105
ACC002179,CUST002179,checking,UGX,2026-03-23,frozen,841970,640160
ACC002180,CUST002180,savings,UGX,2025-10-08,open,2219515,2161855
ACC002181,CUST002181,wallet,UGX,2025-02-08,open,750129,488819
ACC002182,CUST002182,merchant,UGX,2023-10-29,open,1724429,1618439
ACC002183,CUST002183,checking,UGX,2024-12-07,open,2173894,1954744
ACC002184,CUST002184,savings,UGX,2025-08-12,open,1748760,1572110
ACC002185,CUST002185,savings,UGX,2023-07-07,open,3026764,2939104
ACC002186,CUST002186,checking,UGX,2024-09-07,frozen,784558,537248
ACC002187,CUST002187,wallet,UGX,2023-10-04,open,1597599,1597599
ACC002188,CUST002188,merchant,UGX,2025-02-17,open,1654208,1448893
ACC002189,CUST002189,savings,UGX,2025-04-26,open,2644548,2556223
ACC002190,CUST002190,wallet,UGX,2024-10-25,open,1295668,1165013
ACC002191,CUST002191,merchant,UGX,2024-03-23,open,3213704,3213704
ACC002192,CUST002192,savings,UGX,2025-01-16,frozen,2248556,2117901
ACC002193,CUST002193,checking,UGX,2024-01-27,open,1675294,1619299
ACC002194,CUST002194,merchant,UGX,2025-12-21,open,1025689,867124
ACC002195,CUST002195,merchant,UGX,2024-03-06,open,2028189,2028189
ACC002196,CUST002196,merchant,UGX,2023-03-18,open,585159,412179
ACC002197,CUST002197,wallet,UGX,2024-05-22,open,1026000,763020
ACC002198,CUST002198,savings,UGX,2023-01-09,open,576964,360739
ACC002199,CUST002199,merchant,UGX,2024-12-08,open,1237997,931187
ACC002200,CUST002200,savings,UGX,2025-07-10,open,1730935,1644445
ACC002201,CUST002201,merchant,UGX,2024-10-03,open,2447631,2447631
ACC002202,CUST002202,checking,UGX,2025-01-23,open,1474958,1474958
ACC002203,CUST002203,savings,UGX,2024-08-01,open,2455575,2455575
ACC002204,CUST002204,wallet,UGX,2026-03-07,open,3948362,3948362
ACC002205,CUST002205,savings,UGX,2023-05-07,frozen,3226461,3178131
ACC002206,CUST002206,checking,UGX,2024-11-30,open,4061127,4061127
ACC002207,CUST002207,merchant,UGX,2025-10-29,open,1614795,1421475
ACC002208,CUST002208,checking,UGX,2024-11-18,frozen,2346112,2144792
ACC002209,CUST002209,checking,UGX,2026-01-07,open,2856865,2680710
ACC002210,CUST002210,savings,UGX,2024-06-29,open,3307429,3193769
ACC002211,CUST002211,savings,UGX,2025-01-16,frozen,4849714,4849714
ACC002212,CUST002212,merchant,UGX,2024-12-28,frozen,3590191,3419701
ACC002213,CUST002213,savings,UGX,2023-09-21,open,2374393,2332563
ACC002214,CUST002214,savings,UGX,2025-10-18,open,2908059,2803484
ACC002215,CUST002215,merchant,UGX,2024-03-24,open,2608173,2608173
ACC002216,CUST002216,merchant,UGX,2025-11-21,frozen,1412788,1098643
ACC002217,CUST002217,savings,UGX,2024-03-18,open,1099640,869575
ACC002218,CUST002218,merchant,UGX,2023-02-16,open,2369910,2244420
ACC002219,CUST002219,wallet,UGX,2025-09-27,open,1070827,798932
ACC002220,CUST002220,wallet,UGX,2025-07-14,open,2948583,2948583
ACC002221,CUST002221,wallet,UGX,2025-09-17,open,5180486,5180486
ACC002222,CUST002222,merchant,UGX,2025-04-09,open,1480023,1253538
ACC002223,CUST002223,merchant,UGX,2023-09-08,open,1443311,1275991
ACC002224,CUST002224,checking,UGX,2024-05-25,open,1438621,1166726
ACC002225,CUST002225,merchant,UGX,2023-11-15,open,2151762,1984442
ACC002226,CUST002226,merchant,UGX,2025-10-30,open,3089226,3089226
ACC002227,CUST002227,wallet,UGX,2025-01-08,open,1808406,1724746
ACC002228,CUST002228,checking,UGX,2023-05-14,frozen,1415533,1164553
ACC002229,CUST002229,wallet,UGX,2023-12-14,open,2081417,1804602
ACC002230,CUST002230,savings,UGX,2024-06-07,open,1688231,1347251
ACC002231,CUST002231,checking,UGX,2023-02-21,frozen,3065300,3040135
ACC002232,CUST002232,savings,UGX,2025-09-30,open,1530621,1337301
ACC002233,CUST002233,wallet,UGX,2025-10-07,open,4940072,4940072
ACC002234,CUST002234,merchant,UGX,2025-08-30,open,4483525,4483525
ACC002235,CUST002235,merchant,UGX,2024-02-21,open,3925353,3904438
ACC002236,CUST002236,checking,UGX,2025-10-20,open,1321059,993914
ACC002237,CUST002237,merchant,UGX,2025-04-19,open,2185792,2185792
ACC002238,CUST002238,savings,UGX,2025-08-02,frozen,2366150,2198830
ACC002239,CUST002239,checking,UGX,2023-12-10,open,1630090,1378440
ACC002240,CUST002240,wallet,UGX,2026-04-01,open,1900059,1614994
ACC002241,CUST002241,wallet,UGX,2025-01-30,open,3430533,3430533
ACC002242,CUST002242,merchant,UGX,2024-01-25,open,3820648,3820648
ACC002243,CUST002243,savings,UGX,2025-11-22,open,3003102,2898527
ACC002244,CUST002244,wallet,UGX,2025-04-30,open,3787636,3787636
ACC002245,CUST002245,savings,UGX,2024-11-12,frozen,1864963,1676728
ACC002246,CUST002246,merchant,UGX,2023-01-26,open,2674982,2498827
ACC002247,CUST002247,checking,UGX,2026-02-01,open,2222328,2222328
ACC002248,CUST002248,merchant,UGX,2024-06-28,open,1355129,1044149
ACC002249,CUST002249,checking,UGX,2025-02-05,open,668989,190349
ACC002250,CUST002250,merchant,UGX,2025-05-08,open,1365385,1093490
ACC002251,CUST002251,savings,UGX,2023-01-29,open,2297270,2246940
ACC002252,CUST002252,wallet,UGX,2025-07-27,open,2941062,2878317
ACC002253,CUST002253,savings,UGX,2024-03-17,open,1255397,1025332
ACC002254,CUST002254,checking,UGX,2025-11-06,open,3228113,3018708
ACC002255,CUST002255,merchant,UGX,2025-06-06,open,3559030,3559030
ACC002256,CUST002256,savings,UGX,2025-10-24,open,4861538,4861538
ACC002257,CUST002257,savings,UGX,2024-12-05,open,2307153,2181328
ACC002258,CUST002258,savings,UGX,2025-02-17,frozen,1043154,813089
ACC002259,CUST002259,checking,UGX,2025-01-23,frozen,3107940,3107940
ACC002260,CUST002260,merchant,UGX,2025-05-23,frozen,2751252,2751252
ACC002261,CUST002261,checking,UGX,2023-10-13,open,1483053,1142073
ACC002262,CUST002262,wallet,UGX,2025-10-31,open,5288478,5260063
ACC002263,CUST002263,savings,UGX,2024-10-07,open,2288127,2167302
ACC002264,CUST002264,checking,UGX,2025-04-26,open,1773040,1628050
ACC002265,CUST002265,wallet,UGX,2025-08-30,open,3569046,3448221
ACC002266,CUST002266,checking,UGX,2023-01-24,open,1430190,1283785
ACC002267,CUST002267,savings,UGX,2024-08-20,open,2085797,2064882
ACC002268,CUST002268,savings,UGX,2023-04-30,open,2482301,2440471
ACC002269,CUST002269,checking,UGX,2025-03-15,open,1656806,1447656
ACC002270,CUST002270,checking,UGX,2025-12-05,open,1852322,1550342
ACC002271,CUST002271,checking,UGX,2023-03-14,open,2227954,1986304
ACC002272,CUST002272,merchant,UGX,2024-05-22,open,3069316,2841996
ACC002273,CUST002273,wallet,UGX,2023-02-11,open,4002586,4002586
ACC002274,CUST002274,merchant,UGX,2024-10-17,open,1340495,1110430
ACC002275,CUST002275,wallet,UGX,2024-09-19,open,1475144,1224164
ACC002276,CUST002276,checking,UGX,2025-02-01,open,1704967,1474902
ACC002277,CUST002277,savings,UGX,2023-09-20,open,2891231,2740241
ACC002278,CUST002278,merchant,UGX,2024-04-23,open,928832,601687
ACC002279,CUST002279,checking,UGX,2023-10-07,open,800098,461788
ACC002280,CUST002280,savings,UGX,2025-10-02,open,1655614,1314634
ACC002281,CUST002281,merchant,UGX,2025-01-18,open,1761581,1552431
ACC002282,CUST002282,wallet,UGX,2025-04-28,open,3055855,2886700
ACC002283,CUST002283,wallet,UGX,2024-11-17,open,2325881,2158561
ACC002284,CUST002284,merchant,UGX,2023-10-27,open,2177337,2030932
ACC002285,CUST002285,savings,UGX,2024-01-27,open,760170,467360
ACC002286,CUST002286,wallet,UGX,2024-10-16,open,1091731,861666
ACC002287,CUST002287,savings,UGX,2026-02-23,frozen,3486532,3486532
ACC002288,CUST002288,savings,UGX,2024-02-08,open,3122981,3081151
ACC002289,CUST002289,wallet,UGX,2023-01-04,open,1037501,744691
ACC002290,CUST002290,wallet,UGX,2026-03-13,open,4767123,4767123
ACC002291,CUST002291,wallet,UGX,2023-05-08,open,4144904,4096574
ACC002292,CUST002292,merchant,UGX,2025-01-31,open,2915643,2852898
ACC002293,CUST002293,merchant,UGX,2024-10-20,open,2203486,2203486
ACC002294,CUST002294,merchant,UGX,2023-07-28,frozen,1467272,1225622
ACC002295,CUST002295,wallet,UGX,2025-07-28,frozen,1129226,815081
ACC002296,CUST002296,checking,UGX,2026-02-22,frozen,2254750,2053430
ACC002297,CUST002297,checking,UGX,2023-02-23,open,3540139,3540139
ACC002298,CUST002298,merchant,UGX,2025-10-10,open,665540,262900
ACC002299,CUST002299,checking,UGX,2024-02-21,frozen,1691772,1474287
ACC002300,CUST002300,wallet,UGX,2025-01-30,open,4673868,4673868
ACC002301,CUST002301,checking,UGX,2025-07-21,frozen,3054064,3054064
ACC002302,CUST002302,wallet,UGX,2025-04-06,frozen,1750524,1466374
ACC002303,CUST002303,checking,UGX,2025-10-11,open,1868772,1584622
ACC002304,CUST002304,wallet,UGX,2025-09-12,frozen,1294254,981689
ACC002305,CUST002305,checking,UGX,2024-07-13,open,2924188,2924188
ACC002306,CUST002306,merchant,UGX,2024-05-02,open,1946443,1820953
ACC002307,CUST002307,wallet,UGX,2026-01-27,open,2408532,2324872
ACC002308,CUST002308,savings,UGX,2023-03-17,open,839827,547017
ACC002309,CUST002309,wallet,UGX,2025-06-25,open,3329410,3305245
ACC002310,CUST002310,savings,UGX,2023-03-28,open,1189993,897183
ACC002311,CUST002311,checking,UGX,2024-03-16,open,876577,421937
ACC002312,CUST002312,merchant,UGX,2024-06-26,open,2545162,2469667
ACC002313,CUST002313,merchant,UGX,2024-09-02,open,3617848,3596933
ACC002314,CUST002314,wallet,UGX,2025-06-11,open,1246255,1037105
ACC002315,CUST002315,wallet,UGX,2024-01-11,open,1312304,1022324
ACC002316,CUST002316,savings,UGX,2024-12-29,open,2708766,2562361
ACC002317,CUST002317,savings,UGX,2025-08-07,open,3227111,3227111
ACC002318,CUST002318,merchant,UGX,2023-05-07,frozen,2870879,2787219
ACC002319,CUST002319,wallet,UGX,2024-01-27,open,2824097,2824097
ACC002320,CUST002320,checking,UGX,2025-05-31,open,3279767,3279767
ACC002321,CUST002321,merchant,UGX,2023-01-08,open,2131266,2026691
ACC002322,CUST002322,wallet,UGX,2024-08-22,open,3091625,3028880
ACC002323,CUST002323,checking,UGX,2024-12-28,open,1578767,1276787
ACC002324,CUST002324,wallet,UGX,2024-07-06,open,4156109,4156109
ACC002325,CUST002325,savings,UGX,2024-05-11,frozen,2321617,2300702
ACC002326,CUST002326,checking,UGX,2023-10-17,open,1774553,1649063
ACC002327,CUST002327,checking,UGX,2025-07-09,open,1727521,1425541
ACC002328,CUST002328,wallet,UGX,2025-04-24,open,2005539,1991874
ACC002329,CUST002329,merchant,UGX,2023-02-18,open,3154195,3090700
ACC002330,CUST002330,wallet,UGX,2023-09-27,open,2313574,2299909
ACC002331,CUST002331,savings,UGX,2023-10-20,open,1589857,1548862
ACC002332,CUST002332,savings,UGX,2024-05-28,open,700851,564201
ACC002333,CUST002333,savings,UGX,2023-11-21,frozen,1344484,1111669
ACC002334,CUST002334,savings,UGX,2025-02-23,open,1893917,1893917
ACC002335,CUST002335,checking,UGX,2023-04-01,open,907047,704067
ACC002336,CUST002336,checking,UGX,2025-07-08,frozen,1608141,1459986
ACC002337,CUST002337,checking,UGX,2023-05-09,open,579646,402001
ACC002338,CUST002338,wallet,UGX,2025-06-08,open,946851,710041
ACC002339,CUST002339,wallet,UGX,2025-02-04,frozen,2074413,2033418
ACC002340,CUST002340,merchant,UGX,2026-03-14,open,1420587,1297602
ACC002341,CUST002341,checking,UGX,2025-12-21,open,2607279,2607279
ACC002342,CUST002342,checking,UGX,2025-05-11,open,1032372,923052
ACC002343,CUST002343,wallet,UGX,2024-06-24,open,1208715,1126725
ACC002344,CUST002344,wallet,UGX,2023-10-18,open,1401465,1106820
ACC002345,CUST002345,wallet,UGX,2023-05-29,open,1006589,819939
ACC002346,CUST002346,checking,UGX,2025-10-31,open,626564,365254
ACC002347,CUST002347,wallet,UGX,2023-11-03,open,2514714,2421389
ACC002348,CUST002348,savings,UGX,2024-02-01,frozen,631133,480818
ACC002349,CUST002349,merchant,UGX,2024-04-18,open,1921319,1921319
ACC002350,CUST002350,wallet,UGX,2023-11-24,open,1208130,1057815
ACC002351,CUST002351,checking,UGX,2025-03-17,open,1314632,1287302
ACC002352,CUST002352,merchant,UGX,2025-02-05,frozen,1499323,1312673
ACC002353,CUST002353,wallet,UGX,2024-09-16,open,1627998,1534673
ACC002354,CUST002354,merchant,UGX,2024-04-12,open,2915824,2879994
ACC002355,CUST002355,checking,UGX,2024-05-03,open,666811,475501
ACC002356,CUST002356,checking,UGX,2023-05-24,open,2086640,2086640
ACC002357,CUST002357,merchant,UGX,2024-03-03,open,484798,307153
ACC002358,CUST002358,checking,UGX,2023-10-12,open,860182,640287
ACC002359,CUST002359,savings,UGX,2025-11-05,open,1688836,1563431
ACC002360,CUST002360,merchant,UGX,2023-07-06,frozen,1583368,1583368
ACC002361,CUST002361,wallet,UGX,2024-05-01,open,1087843,951193
ACC002362,CUST002362,checking,UGX,2024-07-02,open,2060146,2060146
ACC002363,CUST002363,savings,UGX,2024-07-08,open,1619857,1467622
ACC002364,CUST002364,wallet,UGX,2024-08-25,open,2316241,2168086
ACC002365,CUST002365,merchant,UGX,2025-01-22,open,1712947,1577627
ACC002366,CUST002366,savings,UGX,2025-05-12,frozen,799916,676931
ACC002367,CUST002367,savings,UGX,2025-04-14,frozen,1463278,1294128
ACC002368,CUST002368,checking,UGX,2025-10-29,frozen,433745,228770
ACC002369,CUST002369,savings,UGX,2023-04-09,open,1494854,1369449
ACC002370,CUST002370,merchant,UGX,2023-09-25,open,1262411,1153091
ACC002371,CUST002371,savings,UGX,2026-03-10,open,3583876,3541546
ACC002372,CUST002372,savings,UGX,2023-05-18,open,537978,220503
ACC002373,CUST002373,checking,UGX,2025-01-24,frozen,864417,661437
ACC002374,CUST002374,checking,UGX,2023-08-12,open,1545413,1463423
ACC002375,CUST002375,checking,UGX,2025-08-03,open,2466964,2382304
ACC002376,CUST002376,merchant,UGX,2023-09-13,open,1181268,961373
ACC002377,CUST002377,savings,UGX,2024-12-20,open,724544,521564
ACC002378,CUST002378,wallet,UGX,2023-06-06,frozen,1821921,1753596
ACC002379,CUST002379,merchant,UGX,2025-11-20,open,3538450,3538450
ACC002380,CUST002380,wallet,UGX,2025-11-19,open,1587562,1478242
ACC002381,CUST002381,checking,UGX,2023-04-09,open,2195858,2090033
ACC002382,CUST002382,wallet,UGX,2025-08-27,open,1163051,1044646
ACC002383,CUST002383,merchant,UGX,2023-02-03,frozen,612865,407890
ACC002384,CUST002384,wallet,UGX,2025-03-24,open,1631886,1536231
ACC002385,CUST002385,wallet,UGX,2024-03-17,open,2031908,1947333
ACC002386,CUST002386,checking,UGX,2025-04-30,frozen,2293183,2252188
ACC002387,CUST002387,savings,UGX,2024-03-26,open,1401808,1360813
ACC002388,CUST002388,savings,UGX,2025-12-21,frozen,2172860,2145530
ACC002389,CUST002389,merchant,UGX,2026-02-26,open,2799134,2781219
ACC002390,CUST002390,wallet,UGX,2025-04-11,open,1967495,1967495
ACC002391,CUST002391,savings,UGX,2026-03-03,open,2275179,2275179
ACC002392,CUST002392,wallet,UGX,2023-04-09,open,2504729,2468899
ACC002393,CUST002393,merchant,UGX,2025-03-01,open,787060,448420
ACC002394,CUST002394,savings,UGX,2023-06-13,frozen,1580068,1529323
ACC002395,CUST002395,wallet,UGX,2024-04-14,open,675437,424627
ACC002396,CUST002396,savings,UGX,2026-02-09,open,1174984,1013749
ACC002397,CUST002397,wallet,UGX,2025-07-08,open,3999127,3999127
ACC002398,CUST002398,merchant,UGX,2023-09-11,open,2227757,2023772
ACC002399,CUST002399,checking,UGX,2022-12-24,frozen,1650227,1463577
ACC002400,CUST002400,savings,UGX,2024-01-07,open,1660536,1388556
ACC002401,CUST002401,savings,UGX,2025-07-12,open,948662,697852
ACC002402,CUST002402,wallet,UGX,2024-05-29,open,2881590,2768265
ACC002403,CUST002403,merchant,UGX,2024-11-13,frozen,2742214,2724299
ACC002404,CUST002404,savings,UGX,2024-03-19,open,891940,796285
ACC002405,CUST002405,savings,UGX,2023-07-07,open,1723094,1641104
ACC002406,CUST002406,wallet,UGX,2024-12-20,open,1561863,1493538
ACC002407,CUST002407,checking,UGX,2023-11-15,open,1508322,1412667
ACC002408,CUST002408,savings,UGX,2026-01-26,open,2263962,2263962
ACC002409,CUST002409,checking,UGX,2023-04-22,open,2136271,1988116
ACC002410,CUST002410,wallet,UGX,2025-01-13,open,2296356,2190531
ACC002411,CUST002411,wallet,UGX,2023-08-05,open,2032103,2032103
ACC002412,CUST002412,merchant,UGX,2024-02-07,open,1061017,764707
ACC002413,CUST002413,savings,UGX,2025-07-05,frozen,2026982,1958657
ACC002414,CUST002414,checking,UGX,2024-09-07,open,1034988,820008
ACC002415,CUST002415,wallet,UGX,2023-05-26,open,867831,744846
ACC002416,CUST002416,merchant,UGX,2023-04-13,open,3007299,2953554
ACC002417,CUST002417,wallet,UGX,2023-09-20,frozen,1657211,1589551
ACC002418,CUST002418,savings,UGX,2024-10-29,frozen,1194523,991543
ACC002419,CUST002419,merchant,UGX,2026-01-30,open,3529381,3508216
ACC002420,CUST002420,wallet,UGX,2023-07-11,open,1884471,1884471
ACC002421,CUST002421,checking,UGX,2023-09-07,open,1571878,1392728
ACC002422,CUST002422,wallet,UGX,2024-11-28,open,1911498,1911498
ACC002423,CUST002423,checking,UGX,2025-02-06,frozen,3324712,3324712
ACC002424,CUST002424,checking,UGX,2023-12-19,open,2433134,2399304
ACC002425,CUST002425,checking,UGX,2023-10-02,open,2196052,2155057
ACC002426,CUST002426,savings,UGX,2025-08-18,open,895776,772791
ACC002427,CUST002427,savings,UGX,2024-11-03,open,1425893,1228828
ACC002428,CUST002428,savings,UGX,2024-11-09,frozen,940861,644551
ACC002429,CUST002429,merchant,UGX,2025-12-14,frozen,2066716,2066716
ACC002430,CUST002430,savings,UGX,2025-02-27,frozen,2238177,2170517
ACC002431,CUST002431,merchant,UGX,2023-03-08,open,840733,589923
ACC002432,CUST002432,wallet,UGX,2024-08-15,open,2300557,2228897
ACC002433,CUST002433,merchant,UGX,2025-07-16,open,1433889,1392894
ACC002434,CUST002434,savings,UGX,2024-09-16,open,1193652,1125327
ACC002435,CUST002435,checking,UGX,2023-06-25,open,2444831,2417501
ACC002436,CUST002436,savings,UGX,2023-08-17,frozen,675320,379010
ACC002437,CUST002437,wallet,UGX,2025-05-04,frozen,1475072,1352087
ACC002438,CUST002438,savings,UGX,2025-05-19,open,615734,451754
ACC002439,CUST002439,savings,UGX,2025-08-28,open,1273988,1191998
ACC002440,CUST002440,checking,UGX,2025-11-27,open,2261230,2189570
ACC002441,CUST002441,savings,UGX,2024-02-08,open,2129994,2004589
ACC002442,CUST002442,wallet,UGX,2023-03-03,open,1119795,904815
ACC002443,CUST002443,merchant,UGX,2024-12-22,open,1755402,1543752
ACC002444,CUST002444,checking,UGX,2024-10-24,frozen,1167990,965010
ACC002445,CUST002445,merchant,UGX,2026-03-14,open,1677834,1664169
ACC002446,CUST002446,merchant,UGX,2024-07-10,open,736774,572794
ACC002447,CUST002447,merchant,UGX,2025-11-07,frozen,1239457,1104137
ACC002448,CUST002448,wallet,UGX,2023-04-01,open,1957246,1745596
ACC002449,CUST002449,wallet,UGX,2024-11-22,open,1641334,1480099
ACC002450,CUST002450,merchant,UGX,2023-12-01,frozen,1151175,989940
ACC002451,CUST002451,merchant,UGX,2025-07-18,frozen,870775,761455
ACC002452,CUST002452,checking,UGX,2024-09-10,frozen,1864564,1864564
ACC002453,CUST002453,savings,UGX,2023-07-19,open,296610,77970
ACC002454,CUST002454,merchant,UGX,2023-09-25,open,2275671,2145016
ACC002455,CUST002455,wallet,UGX,2024-05-26,open,2395398,2395398
ACC002456,CUST002456,wallet,UGX,2025-01-26,frozen,3132810,3076815
ACC002457,CUST002457,checking,UGX,2025-05-11,open,877176,514536
ACC002458,CUST002458,merchant,UGX,2024-11-16,frozen,1983435,1871445
ACC002459,CUST002459,wallet,UGX,2025-08-09,open,1378894,1152244
ACC002460,CUST002460,merchant,UGX,2024-08-11,open,1898581,1898581
ACC002461,CUST002461,merchant,UGX,2023-01-20,open,3978298,3978298
ACC002462,CUST002462,wallet,UGX,2024-07-26,open,2589901,2589901
ACC002463,CUST002463,wallet,UGX,2023-08-02,open,881726,758741
ACC002464,CUST002464,merchant,UGX,2025-03-21,open,789288,597978
ACC002465,CUST002465,checking,UGX,2025-09-01,open,1012610,930620
ACC002466,CUST002466,merchant,UGX,2025-04-13,open,431749,226774
ACC002467,CUST002467,checking,UGX,2023-10-06,frozen,2930941,2877196
ACC002468,CUST002468,wallet,UGX,2025-02-22,frozen,455468,264158
ACC002469,CUST002469,merchant,UGX,2024-07-02,open,1798608,1747863
ACC002470,CUST002470,checking,UGX,2025-01-06,open,2374782,2374782
ACC002471,CUST002471,merchant,UGX,2024-09-06,open,1653317,1441667
ACC002472,CUST002472,checking,UGX,2023-06-20,open,3602914,3602914
ACC002473,CUST002473,wallet,UGX,2025-11-07,open,3535990,3535990
