alert_id,transaction_id,account_id,alert_date,risk_score,alert_type,alert_status
FRAUD0009320,TXN00011431,ACC004108,2024-08-07,31,large_amount,reviewed
FRAUD0009321,TXN00011433,ACC004108,2024-12-18,95,velocity,open
FRAUD0009322,TXN00011436,ACC004109,2024-05-16,100,velocity,open
FRAUD0009323,TXN00011437,ACC004109,2025-07-12,48,large_amount,reviewed
FRAUD0009324,TXN00011438,ACC004109,2024-12-20,67,large_amount,reviewed
FRAUD0009325,TXN00011439,ACC004110,2025-04-11,97,velocity,open
FRAUD0009326,TXN00011440,ACC004110,2025-05-02,60,large_amount,reviewed
FRAUD0009327,TXN00011442,ACC004110,2025-05-27,93,velocity,open
FRAUD0009328,TXN00011443,ACC004110,2025-03-20,94,velocity,open
FRAUD0009329,TXN00011445,ACC004111,2025-05-10,78,large_amount,open
FRAUD0009330,TXN00011446,ACC004111,2025-11-03,30,large_amount,reviewed
FRAUD0009331,TXN00011447,ACC004111,2025-07-08,26,large_amount,reviewed
FRAUD0009332,TXN00011448,ACC004111,2024-07-09,96,velocity,open
FRAUD0009333,TXN00011449,ACC004112,2025-07-28,28,large_amount,reviewed
FRAUD0009334,TXN00011450,ACC004112,2024-02-13,44,large_amount,reviewed
FRAUD0009335,TXN00011451,ACC004112,2024-01-30,69,large_amount,reviewed
FRAUD0009336,TXN00011452,ACC004112,2025-09-15,31,large_amount,reviewed
FRAUD0009337,TXN00011453,ACC004112,2024-12-07,82,large_amount,open
FRAUD0009338,TXN00011455,ACC004113,2025-08-12,74,large_amount,open
FRAUD0009339,TXN00011456,ACC004113,2025-02-25,43,large_amount,reviewed
FRAUD0009340,TXN00011458,ACC004113,2025-11-19,89,failed_auth,open
FRAUD0009341,TXN00011459,ACC004114,2024-02-17,99,velocity,open
FRAUD0009342,TXN00011460,ACC004114,2024-11-13,61,large_amount,reviewed
FRAUD0009343,TXN00011461,ACC004114,2024-02-11,83,large_amount,open
FRAUD0009344,TXN00011462,ACC004114,2025-05-17,57,large_amount,reviewed
FRAUD0009345,TXN00011463,ACC004114,2024-09-08,60,large_amount,reviewed
FRAUD0009346,TXN00011465,ACC004115,2025-08-01,67,large_amount,reviewed
FRAUD0009347,TXN00011466,ACC004115,2024-07-24,87,large_amount,open
FRAUD0009348,TXN00011467,ACC004115,2025-11-25,34,large_amount,reviewed
FRAUD0009349,TXN00011468,ACC004115,2024-01-12,94,velocity,open
FRAUD0009350,TXN00011469,ACC004116,2024-10-20,92,velocity,open
FRAUD0009351,TXN00011470,ACC004116,2024-04-08,98,velocity,open
FRAUD0009352,TXN00011471,ACC004116,2025-07-01,42,large_amount,reviewed
FRAUD0009353,TXN00011472,ACC004116,2024-03-26,98,velocity,open
FRAUD0009354,TXN00011473,ACC004116,2025-06-24,44,large_amount,reviewed
FRAUD0009355,TXN00011474,ACC004117,2024-11-23,100,velocity,open
FRAUD0009356,TXN00011475,ACC004117,2025-10-02,48,large_amount,reviewed
FRAUD0009357,TXN00011476,ACC004117,2025-05-30,67,large_amount,reviewed
FRAUD0009358,TXN00011477,ACC004117,2024-07-03,88,large_amount,open
FRAUD0009359,TXN00011478,ACC004117,2025-02-06,63,large_amount,reviewed
FRAUD0009360,TXN00011481,ACC004118,2025-05-10,83,large_amount,open
FRAUD0009361,TXN00011482,ACC004118,2024-01-10,25,large_amount,reviewed
FRAUD0009362,TXN00011484,ACC004119,2024-08-22,80,large_amount,open
FRAUD0009363,TXN00011485,ACC004119,2025-10-11,69,large_amount,reviewed
FRAUD0009364,TXN00011486,ACC004119,2024-04-06,58,large_amount,reviewed
FRAUD0009365,TXN00011487,ACC004119,2025-06-14,22,large_amount,reviewed
FRAUD0009366,TXN00011488,ACC004119,2025-11-20,52,large_amount,reviewed
FRAUD0009367,TXN00011489,ACC004120,2024-09-13,67,large_amount,reviewed
FRAUD0009368,TXN00011491,ACC004120,2025-05-26,62,large_amount,reviewed
FRAUD0009369,TXN00011492,ACC004120,2024-03-29,44,large_amount,reviewed
FRAUD0009370,TXN00011493,ACC004120,2024-06-10,32,large_amount,reviewed
FRAUD0009371,TXN00011494,ACC004121,2024-12-02,23,large_amount,reviewed
FRAUD0009372,TXN00011496,ACC004121,2025-06-19,74,large_amount,open
FRAUD0009373,TXN00011497,ACC004121,2025-01-12,36,large_amount,reviewed
FRAUD0009374,TXN00011498,ACC004121,2024-08-17,97,velocity,open
FRAUD0009375,TXN00011500,ACC004122,2025-03-06,96,velocity,open
FRAUD0009376,TXN00011501,ACC004122,2025-05-31,98,velocity,open
FRAUD0009377,TXN00011502,ACC004122,2025-04-04,39,large_amount,reviewed
FRAUD0009378,TXN00011503,ACC004122,2025-10-23,76,failed_auth,open
FRAUD0009379,TXN00011504,ACC004123,2024-07-02,99,velocity,open
FRAUD0009380,TXN00011505,ACC004123,2025-10-18,78,large_amount,open
FRAUD0009381,TXN00011506,ACC004123,2024-07-23,82,large_amount,open
FRAUD0009382,TXN00011507,ACC004123,2024-10-28,45,large_amount,reviewed
FRAUD0009383,TXN00011509,ACC004124,2024-08-19,24,large_amount,reviewed
FRAUD0009384,TXN00011510,ACC004124,2024-11-19,61,large_amount,reviewed
FRAUD0009385,TXN00011511,ACC004124,2024-10-18,24,large_amount,reviewed
FRAUD0009386,TXN00011512,ACC004124,2025-07-12,87,large_amount,open
FRAUD0009387,TXN00011513,ACC004124,2025-10-08,77,large_amount,open
FRAUD0009388,TXN00011514,ACC004125,2024-05-10,94,velocity,open
FRAUD0009389,TXN00011515,ACC004125,2024-04-05,93,velocity,open
FRAUD0009390,TXN00011517,ACC004125,2024-11-15,58,large_amount,reviewed
FRAUD0009391,TXN00011518,ACC004125,2025-10-25,83,large_amount,open
FRAUD0009392,TXN00011519,ACC004126,2024-01-08,65,large_amount,reviewed
FRAUD0009393,TXN00011520,ACC004126,2024-05-26,98,velocity,open
FRAUD0009394,TXN00011521,ACC004126,2025-07-07,98,velocity,open
FRAUD0009395,TXN00011522,ACC004126,2025-08-18,68,large_amount,reviewed
FRAUD0009396,TXN00011523,ACC004126,2024-10-14,86,failed_auth,open
FRAUD0009397,TXN00011524,ACC004127,2025-08-11,93,velocity,open
FRAUD0009398,TXN00011525,ACC004127,2024-07-17,26,large_amount,reviewed
FRAUD0009399,TXN00011526,ACC004127,2024-04-18,53,large_amount,reviewed
FRAUD0009400,TXN00011527,ACC004127,2024-06-15,33,large_amount,reviewed
FRAUD0009401,TXN00011528,ACC004127,2024-06-25,98,velocity,open
FRAUD0009402,TXN00011530,ACC004128,2025-08-07,94,velocity,open
FRAUD0009403,TXN00011531,ACC004128,2024-03-26,76,large_amount,open
FRAUD0009404,TXN00011532,ACC004128,2024-03-23,37,failed_auth,reviewed
FRAUD0009405,TXN00011533,ACC004128,2024-04-16,52,large_amount,reviewed
FRAUD0009406,TXN00011534,ACC004129,2024-06-22,61,large_amount,reviewed
FRAUD0009407,TXN00011535,ACC004129,2025-06-01,84,large_amount,open
FRAUD0009408,TXN00011536,ACC004129,2025-05-24,32,large_amount,reviewed
FRAUD0009409,TXN00011538,ACC004129,2024-02-11,25,large_amount,reviewed
FRAUD0009410,TXN00011539,ACC004130,2024-07-07,90,large_amount,open
FRAUD0009411,TXN00011541,ACC004130,2024-09-10,20,large_amount,reviewed
FRAUD0009412,TXN00011542,ACC004130,2025-02-17,94,velocity,open
FRAUD0009413,TXN00011543,ACC004130,2024-06-21,23,large_amount,reviewed
FRAUD0009414,TXN00011544,ACC004131,2025-04-27,37,large_amount,reviewed
FRAUD0009415,TXN00011546,ACC004131,2025-04-16,49,large_amount,reviewed
FRAUD0009416,TXN00011547,ACC004131,2024-12-29,65,failed_auth,reviewed
FRAUD0009417,TXN00011548,ACC004131,2024-07-29,68,large_amount,reviewed
FRAUD0009418,TXN00011549,ACC004132,2025-08-08,45,large_amount,reviewed
FRAUD0009419,TXN00011550,ACC004132,2025-07-22,99,velocity,open
FRAUD0009420,TXN00011551,ACC004132,2025-05-16,100,velocity,open
FRAUD0009421,TXN00011552,ACC004132,2024-11-04,90,failed_auth,open
FRAUD0009422,TXN00011553,ACC004132,2025-05-05,36,large_amount,reviewed
FRAUD0009423,TXN00011554,ACC004133,2025-10-21,52,large_amount,reviewed
FRAUD0009424,TXN00011555,ACC004133,2024-06-24,22,large_amount,reviewed
FRAUD0009425,TXN00011556,ACC004133,2024-04-14,66,large_amount,reviewed
FRAUD0009426,TXN00011557,ACC004133,2025-09-10,33,large_amount,reviewed
FRAUD0009427,TXN00011558,ACC004133,2024-01-05,86,large_amount,open
FRAUD0009428,TXN00011559,ACC001582,2025-01-16,69,large_amount,reviewed
FRAUD0009429,TXN00011560,ACC001582,2024-07-26,65,large_amount,reviewed
FRAUD0009430,TXN00011561,ACC001582,2025-09-17,89,large_amount,open
FRAUD0009431,TXN00011562,ACC001582,2025-06-11,94,velocity,open
FRAUD0009432,TXN00011563,ACC001583,2025-06-19,39,large_amount,reviewed
FRAUD0009433,TXN00011564,ACC001583,2025-08-14,67,large_amount,reviewed
FRAUD0009434,TXN00011565,ACC001583,2025-04-25,59,large_amount,reviewed
FRAUD0009435,TXN00011567,ACC001584,2024-12-22,99,velocity,open
FRAUD0009436,TXN00011568,ACC001584,2024-08-22,71,large_amount,open
FRAUD0009437,TXN00011570,ACC001584,2024-10-26,73,large_amount,open
FRAUD0009438,TXN00011571,ACC001585,2024-08-21,44,large_amount,reviewed
FRAUD0009439,TXN00011572,ACC001585,2024-10-27,52,large_amount,reviewed
FRAUD0009440,TXN00011573,ACC001585,2025-03-05,34,failed_auth,reviewed
FRAUD0009441,TXN00011577,ACC001586,2025-06-27,27,large_amount,reviewed
FRAUD0009442,TXN00011578,ACC001587,2025-11-04,48,large_amount,reviewed
FRAUD0009443,TXN00011579,ACC001587,2025-01-12,36,large_amount,reviewed
FRAUD0009444,TXN00011580,ACC001587,2025-02-07,74,large_amount,open
FRAUD0009445,TXN00011581,ACC001587,2025-02-14,23,large_amount,reviewed
FRAUD0009446,TXN00011582,ACC001588,2024-06-15,26,large_amount,reviewed
FRAUD0009447,TXN00011583,ACC001588,2024-10-21,55,large_amount,reviewed
FRAUD0009448,TXN00011584,ACC001588,2025-08-07,39,large_amount,reviewed
FRAUD0009449,TXN00011585,ACC001588,2025-08-23,68,large_amount,reviewed
FRAUD0009450,TXN00011587,ACC001589,2025-04-28,60,large_amount,reviewed
FRAUD0009451,TXN00011589,ACC001589,2025-09-01,98,velocity,open
FRAUD0009452,TXN00011590,ACC001590,2025-05-18,54,large_amount,reviewed
FRAUD0009453,TXN00011591,ACC001590,2025-09-09,98,velocity,open
FRAUD0009454,TXN00011594,ACC001591,2024-08-02,75,large_amount,open
FRAUD0009455,TXN00011595,ACC001591,2025-06-26,38,large_amount,reviewed
FRAUD0009456,TXN00011596,ACC001591,2024-02-02,90,large_amount,open
FRAUD0009457,TXN00011597,ACC001591,2024-09-03,89,large_amount,open
FRAUD0009458,TXN00011598,ACC001592,2024-01-15,69,failed_auth,reviewed
FRAUD0009459,TXN00011599,ACC001592,2024-11-16,22,large_amount,reviewed
FRAUD0009460,TXN00011602,ACC001818,2025-06-28,92,velocity,open
FRAUD0009461,TXN00011603,ACC001818,2024-10-24,48,large_amount,reviewed
FRAUD0009462,TXN00011604,ACC001818,2025-10-10,83,large_amount,open
FRAUD0009463,TXN00011605,ACC001818,2025-07-30,51,large_amount,reviewed
FRAUD0009464,TXN00011606,ACC001819,2024-11-04,37,large_amount,reviewed
FRAUD0009465,TXN00011607,ACC001819,2025-02-22,40,large_amount,reviewed
FRAUD0009466,TXN00011608,ACC001819,2024-01-01,57,large_amount,reviewed
FRAUD0009467,TXN00011609,ACC001819,2025-03-18,39,large_amount,reviewed
FRAUD0009468,TXN00011610,ACC001820,2025-05-14,81,failed_auth,open
FRAUD0009469,TXN00011611,ACC001820,2024-10-02,81,large_amount,open
FRAUD0009470,TXN00011612,ACC001820,2024-08-28,86,large_amount,open
FRAUD0009471,TXN00011613,ACC001820,2024-01-13,59,large_amount,reviewed
FRAUD0009472,TXN00011614,ACC001821,2025-09-03,59,large_amount,reviewed
FRAUD0009473,TXN00011615,ACC001821,2024-09-16,61,large_amount,reviewed
FRAUD0009474,TXN00011620,ACC001822,2025-02-03,90,large_amount,open
FRAUD0009475,TXN00011621,ACC001822,2025-05-03,94,velocity,open
FRAUD0009476,TXN00011622,ACC001823,2024-11-09,22,large_amount,reviewed
FRAUD0009477,TXN00011623,ACC001823,2024-04-11,58,large_amount,reviewed
FRAUD0009478,TXN00011624,ACC001823,2025-03-10,84,large_amount,open
FRAUD0009479,TXN00011625,ACC001823,2024-05-25,89,large_amount,open
FRAUD0009480,TXN00011627,ACC001824,2025-11-20,89,large_amount,open
FRAUD0009481,TXN00011628,ACC001824,2025-11-07,47,failed_auth,reviewed
FRAUD0009482,TXN00011630,ACC001825,2025-04-11,92,velocity,open
FRAUD0009483,TXN00011631,ACC001825,2024-07-26,23,large_amount,reviewed
FRAUD0009484,TXN00011632,ACC001825,2025-05-13,35,large_amount,reviewed
FRAUD0009485,TXN00011634,ACC001826,2024-07-22,94,velocity,open
FRAUD0009486,TXN00011636,ACC001826,2024-07-13,100,velocity,open
FRAUD0009487,TXN00011637,ACC001827,2024-02-01,99,velocity,open
FRAUD0009488,TXN00011638,ACC001827,2025-09-09,97,velocity,open
FRAUD0009489,TXN00011639,ACC001827,2024-08-26,91,velocity,open
FRAUD0009490,TXN00011640,ACC001827,2024-11-25,43,large_amount,reviewed
FRAUD0009491,TXN00011641,ACC001828,2025-10-18,25,large_amount,reviewed
FRAUD0009492,TXN00011642,ACC001828,2025-07-01,77,large_amount,open
FRAUD0009493,TXN00011643,ACC001828,2024-03-12,83,large_amount,open
FRAUD0009494,TXN00011644,ACC001828,2025-08-05,59,large_amount,reviewed
FRAUD0009495,TXN00011645,ACC001981,2024-07-17,97,velocity,open
FRAUD0009496,TXN00011646,ACC001981,2025-07-11,24,large_amount,reviewed
FRAUD0009497,TXN00011647,ACC001981,2024-01-02,35,large_amount,reviewed
FRAUD0009498,TXN00011651,ACC001982,2024-02-19,49,large_amount,reviewed
FRAUD0009499,TXN00011652,ACC001982,2024-08-21,31,large_amount,reviewed
FRAUD0009500,TXN00011653,ACC001983,2025-05-08,69,large_amount,reviewed
FRAUD0009501,TXN00011654,ACC001983,2025-06-11,83,large_amount,open
FRAUD0009502,TXN00011655,ACC001983,2024-03-09,69,large_amount,reviewed
FRAUD0009503,TXN00011656,ACC001983,2024-07-16,73,large_amount,open
FRAUD0009504,TXN00011658,ACC001984,2024-04-29,97,velocity,open
FRAUD0009505,TXN00011659,ACC001984,2024-04-15,69,large_amount,reviewed
FRAUD0009506,TXN00011660,ACC001984,2025-04-19,22,large_amount,reviewed
FRAUD0009507,TXN00011662,ACC001985,2025-08-26,45,large_amount,reviewed
FRAUD0009508,TXN00011663,ACC001985,2024-03-29,89,large_amount,open
FRAUD0009509,TXN00011664,ACC001985,2025-04-14,24,large_amount,reviewed
FRAUD0009510,TXN00011665,ACC001986,2025-03-04,38,failed_auth,reviewed
FRAUD0009511,TXN00011666,ACC001986,2024-08-05,50,large_amount,reviewed
FRAUD0009512,TXN00011667,ACC001986,2025-09-12,81,large_amount,open
FRAUD0009513,TXN00011668,ACC001986,2024-02-07,47,large_amount,reviewed
FRAUD0009514,TXN00011669,ACC001987,2025-04-18,36,large_amount,reviewed
FRAUD0009515,TXN00011670,ACC001987,2025-02-24,63,large_amount,reviewed
FRAUD0009516,TXN00011671,ACC001987,2025-01-20,75,large_amount,open
FRAUD0009517,TXN00011672,ACC001987,2024-02-27,75,large_amount,open
FRAUD0009518,TXN00011673,ACC001988,2024-10-16,64,large_amount,reviewed
FRAUD0009519,TXN00011674,ACC001988,2025-01-02,50,large_amount,reviewed
FRAUD0009520,TXN00011676,ACC001988,2024-01-21,98,velocity,open
FRAUD0009521,TXN00011677,ACC001989,2024-05-01,74,large_amount,open
FRAUD0009522,TXN00011679,ACC001989,2024-01-10,87,large_amount,open
FRAUD0009523,TXN00011680,ACC001989,2024-04-04,66,large_amount,reviewed
FRAUD0009524,TXN00011681,ACC001990,2025-10-31,47,large_amount,reviewed
FRAUD0009525,TXN00011682,ACC001990,2025-04-07,62,failed_auth,reviewed
FRAUD0009526,TXN00011683,ACC001990,2025-01-04,67,large_amount,reviewed
FRAUD0009527,TXN00011684,ACC001990,2024-09-08,63,large_amount,reviewed
FRAUD0009528,TXN00011685,ACC002158,2024-02-12,46,large_amount,reviewed
FRAUD0009529,TXN00011686,ACC002158,2024-01-07,65,large_amount,reviewed
FRAUD0009530,TXN00011687,ACC002158,2024-08-20,40,large_amount,reviewed
FRAUD0009531,TXN00011688,ACC002158,2024-03-06,26,large_amount,reviewed
FRAUD0009532,TXN00011689,ACC002159,2024-12-25,89,large_amount,open
FRAUD0009533,TXN00011690,ACC002159,2024-02-10,33,large_amount,reviewed
FRAUD0009534,TXN00011692,ACC002160,2024-07-17,35,large_amount,reviewed
FRAUD0009535,TXN00011693,ACC002160,2025-06-20,34,large_amount,reviewed
FRAUD0009536,TXN00011694,ACC002160,2025-05-26,93,velocity,open
FRAUD0009537,TXN00011695,ACC002160,2024-07-17,31,large_amount,reviewed
FRAUD0009538,TXN00011696,ACC002161,2024-03-21,30,large_amount,reviewed
FRAUD0009539,TXN00011697,ACC002161,2024-10-29,43,large_amount,reviewed
FRAUD0009540,TXN00011698,ACC002161,2024-10-30,67,large_amount,reviewed
FRAUD0009541,TXN00011699,ACC002161,2025-04-23,94,velocity,open
FRAUD0009542,TXN00011700,ACC002162,2025-06-21,31,large_amount,reviewed
FRAUD0009543,TXN00011701,ACC002162,2024-09-24,20,failed_auth,reviewed
FRAUD0009544,TXN00011703,ACC001365,2024-03-08,49,large_amount,reviewed
FRAUD0009545,TXN00011704,ACC001365,2024-03-25,45,large_amount,reviewed
FRAUD0009546,TXN00011705,ACC001365,2024-10-23,99,velocity,open
FRAUD0009547,TXN00011706,ACC001365,2025-11-17,86,large_amount,open
FRAUD0009548,TXN00011709,ACC001366,2025-11-30,25,large_amount,reviewed
FRAUD0009549,TXN00011710,ACC001366,2025-02-16,96,velocity,open
FRAUD0009550,TXN00011711,ACC001367,2024-10-24,90,failed_auth,open
FRAUD0009551,TXN00011714,ACC001367,2024-09-22,82,large_amount,open
FRAUD0009552,TXN00011716,ACC001368,2024-11-22,22,large_amount,reviewed
FRAUD0009553,TXN00011717,ACC001368,2024-10-31,75,large_amount,open
FRAUD0009554,TXN00011718,ACC001368,2024-12-04,22,large_amount,reviewed
FRAUD0009555,TXN00011719,ACC001369,2024-09-30,37,large_amount,reviewed
FRAUD0009556,TXN00011720,ACC001369,2024-12-01,51,large_amount,reviewed
FRAUD0009557,TXN00011721,ACC001369,2025-02-24,65,large_amount,reviewed
FRAUD0009558,TXN00011722,ACC001369,2025-06-07,75,large_amount,open
FRAUD0009559,TXN00011723,ACC001370,2024-09-10,77,large_amount,open
FRAUD0009560,TXN00011724,ACC001370,2024-09-14,68,large_amount,reviewed
FRAUD0009561,TXN00011725,ACC001370,2025-05-18,62,large_amount,reviewed
FRAUD0009562,TXN00011726,ACC001370,2025-02-09,57,large_amount,reviewed
FRAUD0009563,TXN00011727,ACC001371,2025-01-06,69,large_amount,reviewed
FRAUD0009564,TXN00011728,ACC001371,2025-07-22,21,large_amount,reviewed
FRAUD0009565,TXN00011729,ACC001371,2025-10-23,22,large_amount,reviewed
FRAUD0009566,TXN00011730,ACC001371,2025-07-11,71,large_amount,open
FRAUD0009567,TXN00011731,ACC001372,2025-11-30,20,large_amount,reviewed
FRAUD0009568,TXN00011732,ACC001372,2024-04-26,44,large_amount,reviewed
FRAUD0009569,TXN00011734,ACC001372,2025-06-30,40,large_amount,reviewed
FRAUD0009570,TXN00011735,ACC001373,2025-03-15,22,large_amount,reviewed
FRAUD0009571,TXN00011736,ACC001373,2025-06-11,40,large_amount,reviewed
FRAUD0009572,TXN00011737,ACC001373,2024-09-03,57,large_amount,reviewed
FRAUD0009573,TXN00011739,ACC001374,2025-05-18,92,velocity,open
FRAUD0009574,TXN00011740,ACC001374,2025-07-06,30,large_amount,reviewed
FRAUD0009575,TXN00011742,ACC001375,2025-09-07,29,large_amount,reviewed
FRAUD0009576,TXN00011743,ACC001375,2024-10-03,34,large_amount,reviewed
FRAUD0009577,TXN00011744,ACC001375,2025-05-01,99,velocity,open
FRAUD0009578,TXN00011745,ACC001375,2024-01-24,76,large_amount,open
FRAUD0009579,TXN00011746,ACC001465,2025-03-24,63,large_amount,reviewed
FRAUD0009580,TXN00011747,ACC001465,2024-05-15,65,large_amount,reviewed
FRAUD0009581,TXN00011748,ACC001465,2025-01-19,75,large_amount,open
FRAUD0009582,TXN00011749,ACC001465,2025-01-01,36,large_amount,reviewed
FRAUD0009583,TXN00011750,ACC001466,2025-09-20,48,large_amount,reviewed
FRAUD0009584,TXN00011751,ACC001466,2025-11-01,74,large_amount,open
FRAUD0009585,TXN00011752,ACC001466,2025-02-04,53,large_amount,reviewed
FRAUD0009586,TXN00011753,ACC001466,2024-08-17,81,large_amount,open
FRAUD0009587,TXN00011754,ACC001467,2025-04-30,90,failed_auth,open
FRAUD0009588,TXN00011756,ACC001467,2024-01-05,98,velocity,open
FRAUD0009589,TXN00011757,ACC001467,2025-09-11,59,large_amount,reviewed
FRAUD0009590,TXN00011758,ACC001468,2024-06-30,41,large_amount,reviewed
FRAUD0009591,TXN00011759,ACC001468,2025-07-14,28,large_amount,reviewed
FRAUD0009592,TXN00011760,ACC001468,2024-07-23,35,large_amount,reviewed
FRAUD0009593,TXN00011761,ACC001468,2024-02-25,34,failed_auth,reviewed
FRAUD0009594,TXN00011762,ACC001469,2024-05-23,73,large_amount,open
FRAUD0009595,TXN00011764,ACC001469,2025-07-11,70,large_amount,reviewed
FRAUD0009596,TXN00011767,ACC001470,2024-07-07,67,large_amount,reviewed
FRAUD0009597,TXN00011768,ACC001470,2024-03-15,74,large_amount,open
FRAUD0009598,TXN00011769,ACC001470,2025-05-12,83,large_amount,open
FRAUD0009599,TXN00011770,ACC001471,2025-05-03,59,large_amount,reviewed
FRAUD0009600,TXN00011772,ACC001471,2024-11-03,60,large_amount,reviewed
FRAUD0009601,TXN00011773,ACC001471,2024-09-16,66,large_amount,reviewed
FRAUD0009602,TXN00011774,ACC001472,2025-08-07,62,large_amount,reviewed
FRAUD0009603,TXN00011776,ACC001472,2024-10-06,26,large_amount,reviewed
FRAUD0009604,TXN00011777,ACC001473,2025-09-11,37,large_amount,reviewed
FRAUD0009605,TXN00011778,ACC001473,2025-01-18,31,large_amount,reviewed
FRAUD0009606,TXN00011780,ACC001473,2024-08-28,85,large_amount,open
FRAUD0009607,TXN00011781,ACC001474,2024-10-27,21,large_amount,reviewed
FRAUD0009608,TXN00011782,ACC001474,2024-04-21,84,large_amount,open
FRAUD0009609,TXN00011783,ACC001474,2024-11-16,69,large_amount,reviewed
FRAUD0009610,TXN00011784,ACC001474,2024-01-14,93,velocity,open
FRAUD0009611,TXN00011785,ACC001475,2025-01-12,67,large_amount,reviewed
FRAUD0009612,TXN00011786,ACC001475,2025-06-07,44,large_amount,reviewed
FRAUD0009613,TXN00011787,ACC001475,2025-08-08,95,velocity,open
FRAUD0009614,TXN00011788,ACC001475,2025-11-11,52,failed_auth,reviewed
FRAUD0009615,TXN00011790,ACC001476,2025-06-19,49,large_amount,reviewed
FRAUD0009616,TXN00011791,ACC001476,2025-04-19,62,large_amount,reviewed
FRAUD0009617,TXN00011792,ACC001476,2025-11-05,89,large_amount,open
FRAUD0009618,TXN00011794,ACC003133,2025-02-27,33,large_amount,reviewed
FRAUD0009619,TXN00011795,ACC003133,2025-09-05,20,large_amount,reviewed
FRAUD0009620,TXN00011796,ACC003133,2024-03-07,36,large_amount,reviewed
FRAUD0009621,TXN00011797,ACC003134,2025-07-21,70,large_amount,reviewed
FRAUD0009622,TXN00011799,ACC003134,2024-04-02,30,large_amount,reviewed
FRAUD0009623,TXN00011800,ACC003134,2024-09-20,98,velocity,open
