repayment_id,loan_id,customer_id,payment_date,amount,payment_channel,repayment_status
REPAY0001264,LOAN000732,CUST000889,2026-03-13,73915,mobile_money,success
REPAY0001265,LOAN000732,CUST000889,2026-04-12,73915,bank_transfer,success
REPAY0001266,LOAN000733,CUST000890,2024-04-16,398569,bank_transfer,success
REPAY0001267,LOAN000733,CUST000890,2024-05-16,199284,bank_transfer,success
REPAY0001268,LOAN000734,CUST000891,2024-09-04,548266,bank_transfer,success
REPAY0001269,LOAN000734,CUST000891,2024-10-04,274133,agent,success
REPAY0001270,LOAN000735,CUST000893,2026-04-02,279163,mobile_money,success
REPAY0001271,LOAN000735,CUST000893,2026-05-02,157029,mobile_money,success
REPAY0001272,LOAN000736,CUST000894,2023-11-16,424999,mobile_money,success
REPAY0001273,LOAN000736,CUST000894,2023-12-16,350000,mobile_money,success
REPAY0001274,LOAN000737,CUST000895,2023-06-06,71329,agent,success
REPAY0001275,LOAN000738,CUST000896,2025-08-25,350000,mobile_money,success
REPAY0001276,LOAN000738,CUST000896,2025-09-24,350000,agent,success
REPAY0001277,LOAN000739,CUST000897,2024-10-15,218217,agent,success
REPAY0001278,LOAN000740,CUST000898,2023-08-26,245638,bank_transfer,success
REPAY0001279,LOAN000741,CUST000899,2024-01-21,122493,agent,success
REPAY0001280,LOAN000741,CUST000899,2024-02-20,199052,bank_transfer,success
REPAY0001281,LOAN000742,CUST000900,2023-10-05,525000,agent,success
REPAY0001282,LOAN000742,CUST000900,2023-11-04,175000,agent,success
REPAY0001283,LOAN000743,CUST000901,2024-05-10,50836,agent,success
REPAY0001284,LOAN000743,CUST000901,2024-06-09,55457,bank_transfer,success
REPAY0001285,LOAN000744,CUST000902,2023-05-06,293066,bank_transfer,success
REPAY0001286,LOAN000745,CUST000903,2023-06-21,375000,mobile_money,success
REPAY0001287,LOAN000745,CUST000903,2023-07-21,375000,mobile_money,success
REPAY0001288,LOAN000746,CUST000905,2025-10-04,74598,agent,success
REPAY0001289,LOAN000746,CUST000905,2025-11-03,87031,bank_transfer,success
REPAY0001290,LOAN000747,CUST000906,2023-04-10,130171,agent,success
REPAY0001291,LOAN000748,CUST000907,2023-12-21,250000,mobile_money,success
REPAY0001292,LOAN000748,CUST000907,2024-01-20,400000,agent,success
REPAY0001293,LOAN000749,CUST000908,2025-07-25,166286,mobile_money,success
REPAY0001294,LOAN000749,CUST000908,2025-08-24,311787,bank_transfer,success
REPAY0001295,LOAN000750,CUST000909,2026-02-17,260128,bank_transfer,success
REPAY0001296,LOAN000750,CUST000909,2026-03-19,135719,mobile_money,success
REPAY0001297,LOAN000751,CUST000910,2025-08-15,116835,mobile_money,success
REPAY0001298,LOAN000751,CUST000910,2025-09-14,100144,agent,success
REPAY0001299,LOAN000752,CUST000911,2026-02-15,400000,bank_transfer,success
REPAY0001300,LOAN000752,CUST000911,2026-03-17,275000,mobile_money,success
REPAY0001301,LOAN000753,CUST000912,2024-07-14,85471,agent,success
REPAY0001302,LOAN000754,CUST000913,2025-03-22,517040,agent,success
REPAY0001303,LOAN000754,CUST000913,2025-04-21,329025,agent,success
REPAY0001304,LOAN000755,CUST000914,2025-06-17,542815,agent,success
REPAY0001305,LOAN000756,CUST000915,2024-02-06,40553,agent,success
REPAY0001306,LOAN000757,CUST000916,2024-12-01,375000,bank_transfer,success
REPAY0001307,LOAN000758,CUST000917,2023-09-11,358239,agent,success
REPAY0001308,LOAN000759,CUST000918,2025-09-11,507357,mobile_money,success
REPAY0001309,LOAN000760,CUST000919,2025-09-20,236268,bank_transfer,success
REPAY0001310,LOAN000760,CUST000919,2025-10-20,199919,bank_transfer,success
REPAY0001311,LOAN000761,CUST000920,2023-09-25,424121,bank_transfer,success
REPAY0001312,LOAN000761,CUST000920,2023-10-25,306310,agent,success
REPAY0001313,LOAN000762,CUST000921,2025-06-28,395247,bank_transfer,success
REPAY0001314,LOAN000762,CUST000921,2025-07-28,189718,bank_transfer,success
REPAY0001315,LOAN000763,CUST000922,2024-08-11,225000,agent,success
REPAY0001316,LOAN000763,CUST000922,2024-09-10,125000,mobile_money,success
REPAY0001317,LOAN000764,CUST000924,2024-03-05,210804,bank_transfer,success
REPAY0001318,LOAN000764,CUST000924,2024-04-04,162157,mobile_money,success
REPAY0001319,LOAN000765,CUST000925,2024-01-11,530464,mobile_money,success
REPAY0001320,LOAN000765,CUST000925,2024-02-10,132616,mobile_money,success
REPAY0001321,LOAN000766,CUST000926,2023-08-14,99133,bank_transfer,success
REPAY0001322,LOAN000766,CUST000926,2023-09-13,41305,mobile_money,success
REPAY0001323,LOAN000767,CUST000928,2024-01-26,146043,agent,success
REPAY0001324,LOAN000767,CUST000928,2024-02-25,127787,bank_transfer,success
REPAY0001325,LOAN000768,CUST000929,2024-04-19,200574,agent,success
REPAY0001326,LOAN000768,CUST000929,2024-05-19,240689,agent,success
REPAY0001327,LOAN000769,CUST000930,2023-09-29,244056,bank_transfer,success
REPAY0001328,LOAN000769,CUST000930,2023-10-29,203380,bank_transfer,success
REPAY0001329,LOAN000770,CUST000931,2024-05-07,500000,agent,success
REPAY0001330,LOAN000771,CUST000932,2025-11-07,379026,mobile_money,success
REPAY0001331,LOAN000772,CUST000933,2023-09-10,60532,mobile_money,success
REPAY0001332,LOAN000772,CUST000933,2023-10-10,13159,mobile_money,success
REPAY0001333,LOAN000773,CUST000934,2023-07-09,598694,mobile_money,success
REPAY0001334,LOAN000773,CUST000934,2023-08-08,311321,mobile_money,success
REPAY0001335,LOAN000774,CUST000935,2025-02-16,325000,agent,success
REPAY0001336,LOAN000775,CUST000936,2025-12-04,95769,mobile_money,success
REPAY0001337,LOAN000775,CUST000936,2026-01-03,34203,agent,success
REPAY0001338,LOAN000776,CUST000938,2025-04-13,205001,bank_transfer,success
REPAY0001339,LOAN000776,CUST000938,2025-05-13,192188,bank_transfer,success
REPAY0001340,LOAN000777,CUST000939,2023-08-24,275000,bank_transfer,success
REPAY0001341,LOAN000777,CUST000939,2023-09-23,300000,bank_transfer,success
REPAY0001342,LOAN000778,CUST000940,2025-11-19,91863,agent,success
REPAY0001343,LOAN000779,CUST000942,2023-06-21,284717,agent,success
REPAY0001344,LOAN000780,CUST000943,2024-06-16,200000,bank_transfer,success
REPAY0001345,LOAN000780,CUST000943,2024-07-16,400000,bank_transfer,success
REPAY0001346,LOAN000781,CUST000944,2023-03-07,500000,agent,success
REPAY0001347,LOAN000781,CUST000944,2023-04-06,200000,agent,success
REPAY0001348,LOAN000782,CUST000945,2024-09-14,250000,mobile_money,success
REPAY0001349,LOAN000782,CUST000945,2024-10-14,225000,bank_transfer,success
REPAY0001350,LOAN000783,CUST000947,2025-11-05,231431,mobile_money,success
REPAY0001351,LOAN000783,CUST000947,2025-12-05,123430,bank_transfer,success
REPAY0001352,LOAN000784,CUST000952,2023-03-02,146264,mobile_money,success
REPAY0001353,LOAN000784,CUST000952,2023-04-01,45707,bank_transfer,success
REPAY0001354,LOAN000785,CUST000954,2024-06-29,264916,bank_transfer,success
REPAY0001355,LOAN000785,CUST000954,2024-07-29,108375,mobile_money,success
REPAY0001356,LOAN000786,CUST000955,2026-03-31,178855,agent,success
REPAY0001357,LOAN000786,CUST000955,2026-04-30,258346,agent,success
REPAY0001358,LOAN000787,CUST000956,2023-02-14,225000,mobile_money,success
REPAY0001359,LOAN000787,CUST000956,2023-03-16,250000,mobile_money,success
REPAY0001360,LOAN000788,CUST000957,2025-12-13,236554,mobile_money,success
REPAY0001361,LOAN000788,CUST000957,2026-01-12,150534,bank_transfer,success
REPAY0001362,LOAN000789,CUST000958,2026-03-29,439601,bank_transfer,success
REPAY0001363,LOAN000789,CUST000958,2026-04-28,241780,mobile_money,success
REPAY0001364,LOAN000790,CUST000959,2025-01-26,200000,agent,success
REPAY0001365,LOAN000790,CUST000959,2025-02-25,125000,bank_transfer,success
REPAY0001366,LOAN000791,CUST000960,2023-10-25,106517,mobile_money,success
REPAY0001367,LOAN000792,CUST000961,2024-02-29,167998,mobile_money,success
REPAY0001368,LOAN000792,CUST000961,2024-03-30,91635,mobile_money,success
REPAY0001369,LOAN000793,CUST000962,2023-06-15,166672,mobile_money,success
REPAY0001370,LOAN000793,CUST000962,2023-07-15,229175,agent,success
REPAY0001371,LOAN000794,CUST000963,2024-05-27,449331,mobile_money,success
REPAY0001372,LOAN000794,CUST000963,2024-06-26,112332,bank_transfer,success
REPAY0001373,LOAN000795,CUST000964,2025-06-30,400000,mobile_money,success
REPAY0001374,LOAN000795,CUST000964,2025-07-30,300000,bank_transfer,success
REPAY0001375,LOAN000796,CUST000967,2025-11-07,200000,mobile_money,success
REPAY0001376,LOAN000797,CUST000968,2025-02-12,247574,agent,success
REPAY0001377,LOAN000798,CUST000969,2025-11-22,400000,mobile_money,success
REPAY0001378,LOAN000798,CUST000969,2025-12-22,350000,mobile_money,success
REPAY0001379,LOAN000799,CUST000971,2023-02-27,305675,agent,success
REPAY0001380,LOAN000799,CUST000971,2023-03-29,89904,mobile_money,success
REPAY0001381,LOAN000800,CUST000972,2024-03-08,575000,bank_transfer,success
REPAY0001382,LOAN000801,CUST000973,2025-06-29,393896,mobile_money,success
REPAY0001383,LOAN000801,CUST000973,2025-07-29,98474,bank_transfer,success
REPAY0001384,LOAN000802,CUST000974,2025-02-10,343434,mobile_money,success
REPAY0001385,LOAN000802,CUST000974,2025-03-12,171717,mobile_money,success
REPAY0001386,LOAN000803,CUST000976,2025-08-11,490256,bank_transfer,success
REPAY0001387,LOAN000804,CUST000977,2024-03-11,311889,mobile_money,success
REPAY0001388,LOAN000804,CUST000977,2024-04-10,189846,bank_transfer,success
REPAY0001389,LOAN000805,CUST000978,2024-11-05,50977,agent,success
REPAY0001390,LOAN000805,CUST000978,2024-12-05,55611,mobile_money,success
REPAY0001391,LOAN000806,CUST000981,2023-10-16,183991,bank_transfer,success
REPAY0001392,LOAN000806,CUST000981,2023-11-15,286208,agent,success
REPAY0001393,LOAN000807,CUST000982,2024-07-05,162882,bank_transfer,success
REPAY0001394,LOAN000808,CUST000983,2024-06-29,143945,bank_transfer,success
REPAY0001395,LOAN000809,CUST000984,2025-11-02,569318,bank_transfer,success
REPAY0001396,LOAN000809,CUST000984,2025-12-02,166051,bank_transfer,success
REPAY0001397,LOAN000810,CUST000985,2023-04-04,50194,bank_transfer,success
REPAY0001398,LOAN000810,CUST000985,2023-05-04,25097,mobile_money,success
REPAY0001399,LOAN000811,CUST000986,2025-09-10,294574,agent,success
REPAY0001400,LOAN000812,CUST000987,2025-08-04,78295,agent,success
REPAY0001401,LOAN000813,CUST000989,2026-01-21,282721,mobile_money,success
REPAY0001402,LOAN000813,CUST000989,2026-02-20,306281,bank_transfer,success
REPAY0001403,LOAN000814,CUST000990,2025-01-07,405129,agent,success
REPAY0001404,LOAN000815,CUST000991,2025-04-28,399971,bank_transfer,success
REPAY0001405,LOAN000815,CUST000991,2025-05-28,294716,mobile_money,success
REPAY0001406,LOAN000816,CUST000992,2026-02-21,206037,agent,success
REPAY0001407,LOAN000817,CUST000993,2024-05-12,180057,agent,success
REPAY0001408,LOAN000817,CUST000993,2024-06-11,127099,agent,success
REPAY0001409,LOAN000818,CUST000994,2024-07-14,304060,agent,success
REPAY0001410,LOAN000818,CUST000994,2024-08-13,374228,agent,success
REPAY0001411,LOAN000819,CUST000995,2025-07-19,424999,bank_transfer,success
REPAY0001412,LOAN000819,CUST000995,2025-08-18,200000,bank_transfer,success
REPAY0001413,LOAN000820,CUST000996,2023-02-21,391163,bank_transfer,success
REPAY0001414,LOAN000821,CUST000997,2024-03-27,267365,mobile_money,success
REPAY0001415,LOAN000821,CUST000997,2024-04-26,160419,mobile_money,success
REPAY0001416,LOAN000822,CUST000998,2023-11-10,475000,agent,success
REPAY0001417,LOAN000822,CUST000998,2023-12-10,275000,bank_transfer,success
REPAY0001418,LOAN000823,CUST000999,2024-01-31,204442,mobile_money,success
REPAY0001419,LOAN000823,CUST000999,2024-03-01,92928,bank_transfer,success
REPAY0001420,LOAN000824,CUST001000,2023-05-16,475000,agent,success
REPAY0001421,LOAN000824,CUST001000,2023-06-15,325000,agent,success
REPAY0001422,LOAN000825,CUST001002,2026-02-01,435639,agent,success
REPAY0001423,LOAN000826,CUST001003,2023-10-23,292966,mobile_money,success
REPAY0001424,LOAN000826,CUST001003,2023-11-22,360574,mobile_money,success
REPAY0001425,LOAN000827,CUST001004,2024-08-21,424770,bank_transfer,success
REPAY0001426,LOAN000827,CUST001004,2024-09-20,203151,mobile_money,success
REPAY0001427,LOAN000828,CUST001005,2024-02-28,177764,mobile_money,success
REPAY0001428,LOAN000828,CUST001005,2024-03-29,98757,mobile_money,success
REPAY0001429,LOAN000829,CUST001006,2023-04-04,100194,agent,success
REPAY0001430,LOAN000829,CUST001006,2023-05-04,200388,mobile_money,success
REPAY0001431,LOAN000830,CUST001007,2023-05-12,213032,bank_transfer,success
REPAY0001432,LOAN000831,CUST001008,2025-12-13,450000,bank_transfer,success
REPAY0001433,LOAN000831,CUST001008,2026-01-12,250000,agent,success
REPAY0001434,LOAN000832,CUST001010,2024-10-07,424999,mobile_money,success
REPAY0001435,LOAN000832,CUST001010,2024-11-06,150000,agent,success
REPAY0001436,LOAN000833,CUST001011,2024-07-26,38695,agent,success
REPAY0001437,LOAN000833,CUST001011,2024-08-25,41275,mobile_money,success
REPAY0001438,LOAN000834,CUST001012,2024-05-06,318289,bank_transfer,success
REPAY0001439,LOAN000835,CUST001014,2025-02-21,239198,bank_transfer,success
REPAY0001440,LOAN000836,CUST001015,2026-02-17,625000,mobile_money,success
REPAY0001441,LOAN000837,CUST001017,2025-08-13,156316,agent,success
REPAY0001442,LOAN000837,CUST001017,2025-09-12,62526,agent,success
REPAY0001443,LOAN000838,CUST001018,2025-05-21,174279,agent,success
REPAY0001444,LOAN000839,CUST001021,2024-08-08,525000,bank_transfer,success
REPAY0001445,LOAN000840,CUST001022,2024-04-21,235076,bank_transfer,success
REPAY0001446,LOAN000840,CUST001022,2024-05-21,138909,bank_transfer,success
REPAY0001447,LOAN000841,CUST001023,2024-05-25,200000,agent,success
REPAY0001448,LOAN000841,CUST001023,2024-06-24,200000,agent,success
REPAY0001449,LOAN000842,CUST001024,2024-11-03,37496,mobile_money,success
REPAY0001450,LOAN000843,CUST001025,2023-09-01,211263,bank_transfer,success
REPAY0001451,LOAN000843,CUST001025,2023-10-01,150902,bank_transfer,success
REPAY0001452,LOAN000844,CUST001026,2025-01-06,424999,mobile_money,success
REPAY0001453,LOAN000845,CUST001027,2023-11-07,152477,bank_transfer,success
REPAY0001454,LOAN000845,CUST001027,2023-12-07,101651,agent,success
REPAY0001455,LOAN000846,CUST001028,2024-02-11,600000,bank_transfer,success
REPAY0001456,LOAN000846,CUST001028,2024-03-12,225000,mobile_money,success
REPAY0001457,LOAN000847,CUST001030,2023-03-26,575000,bank_transfer,success
REPAY0001458,LOAN000848,CUST001031,2023-09-02,123622,mobile_money,success
REPAY0001459,LOAN000848,CUST001031,2023-10-02,173070,bank_transfer,success
REPAY0001460,LOAN000849,CUST001032,2023-06-20,204851,agent,success
REPAY0001461,LOAN000850,CUST001033,2026-01-14,79167,mobile_money,success
REPAY0001462,LOAN000851,CUST001034,2025-05-06,160007,agent,success
REPAY0001463,LOAN000851,CUST001034,2025-06-05,76803,agent,success
REPAY0001464,LOAN000852,CUST001035,2023-05-17,265522,agent,success
REPAY0001465,LOAN000853,CUST001036,2025-07-31,109191,agent,success
REPAY0001466,LOAN000853,CUST001036,2025-08-30,64522,agent,success
REPAY0001467,LOAN000854,CUST001037,2024-05-05,342024,bank_transfer,success
REPAY0001468,LOAN000855,CUST001038,2025-11-11,73225,mobile_money,success
REPAY0001469,LOAN000856,CUST001039,2024-08-22,325000,agent,success
REPAY0001470,LOAN000856,CUST001039,2024-09-21,300000,bank_transfer,success
REPAY0001471,LOAN000857,CUST001041,2023-08-03,575000,mobile_money,success
REPAY0001472,LOAN000857,CUST001041,2023-09-02,375000,agent,success
REPAY0001473,LOAN000858,CUST001042,2025-07-28,400000,bank_transfer,success
REPAY0001474,LOAN000858,CUST001042,2025-08-27,325000,mobile_money,success
REPAY0001475,LOAN000859,CUST001043,2024-12-04,238742,bank_transfer,success
REPAY0001476,LOAN000859,CUST001043,2025-01-03,83040,bank_transfer,success
REPAY0001477,LOAN000860,CUST001044,2023-11-26,185131,mobile_money,success
REPAY0001478,LOAN000860,CUST001044,2023-12-26,118483,bank_transfer,success
REPAY0001479,LOAN000861,CUST001045,2024-08-06,133234,agent,success
REPAY0001480,LOAN000862,CUST001046,2024-11-18,325000,mobile_money,success
REPAY0001481,LOAN000862,CUST001046,2024-12-18,225000,agent,success
REPAY0001482,LOAN000863,CUST001047,2024-08-27,130461,agent,success
REPAY0001483,LOAN000863,CUST001047,2024-09-26,228307,agent,success
REPAY0001484,LOAN000864,CUST001048,2024-07-01,164799,agent,success
REPAY0001485,LOAN000865,CUST001050,2024-07-13,225000,mobile_money,success
REPAY0001486,LOAN000866,CUST001052,2023-07-02,500000,mobile_money,success
REPAY0001487,LOAN000866,CUST001052,2023-08-01,250000,bank_transfer,success
REPAY0001488,LOAN000867,CUST001053,2024-12-02,296091,mobile_money,success
REPAY0001489,LOAN000867,CUST001053,2025-01-01,243839,mobile_money,success
REPAY0001490,LOAN000868,CUST001055,2024-05-08,234591,bank_transfer,success
REPAY0001491,LOAN000869,CUST001056,2024-04-14,200000,bank_transfer,success
REPAY0001492,LOAN000869,CUST001056,2024-05-14,225000,bank_transfer,success
REPAY0001493,LOAN000870,CUST001057,2025-06-09,54212,agent,success
REPAY0001494,LOAN000870,CUST001057,2025-07-09,78307,agent,success
REPAY0001495,LOAN000871,CUST001059,2023-02-05,215427,agent,success
REPAY0001496,LOAN000871,CUST001059,2023-03-07,77553,bank_transfer,success
REPAY0001497,LOAN000872,CUST001061,2024-10-28,126303,bank_transfer,success
REPAY0001498,LOAN000872,CUST001061,2024-11-27,140336,agent,success
REPAY0001499,LOAN000873,CUST001062,2025-12-24,305633,agent,success
REPAY0001500,LOAN000873,CUST001062,2026-01-23,130985,mobile_money,success
REPAY0001501,LOAN000874,CUST001064,2025-05-27,58692,bank_transfer,success
REPAY0001502,LOAN000874,CUST001064,2025-06-26,24712,bank_transfer,success
REPAY0001503,LOAN000875,CUST001065,2025-12-14,325000,bank_transfer,success
REPAY0001504,LOAN000876,CUST001066,2023-07-28,133628,bank_transfer,success
REPAY0001505,LOAN000876,CUST001066,2023-08-27,62359,mobile_money,success
REPAY0001506,LOAN000877,CUST001067,2025-09-05,37954,mobile_money,success
REPAY0001507,LOAN000877,CUST001067,2025-10-05,67474,bank_transfer,success
REPAY0001508,LOAN000878,CUST001068,2025-02-21,424999,bank_transfer,success
REPAY0001509,LOAN000878,CUST001068,2025-03-23,125000,mobile_money,success
REPAY0001510,LOAN000879,CUST001069,2023-02-05,261812,bank_transfer,success
REPAY0001511,LOAN000880,CUST001070,2025-05-03,525000,bank_transfer,success
REPAY0001512,LOAN000880,CUST001070,2025-06-02,375000,mobile_money,success
REPAY0001513,LOAN000881,CUST001071,2023-07-22,289090,bank_transfer,success
REPAY0001514,LOAN000881,CUST001071,2023-08-21,110129,mobile_money,success
REPAY0001515,LOAN000882,CUST001076,2023-09-21,263966,bank_transfer,success
REPAY0001516,LOAN000882,CUST001076,2023-10-21,142135,agent,success
REPAY0001517,LOAN000883,CUST001077,2023-03-26,450000,mobile_money,success
REPAY0001518,LOAN000884,CUST001078,2023-03-26,43469,bank_transfer,success
REPAY0001519,LOAN000884,CUST001078,2023-04-25,46813,bank_transfer,success
REPAY0001520,LOAN000885,CUST001079,2025-03-24,157021,agent,success
REPAY0001521,LOAN000885,CUST001079,2025-04-23,171295,bank_transfer,success
REPAY0001522,LOAN000886,CUST001080,2025-03-17,89355,mobile_money,success
REPAY0001523,LOAN000887,CUST001081,2025-07-20,103449,mobile_money,success
REPAY0001524,LOAN000888,CUST001082,2024-02-01,200000,mobile_money,success
REPAY0001525,LOAN000888,CUST001082,2024-03-02,175000,mobile_money,success
